IPDR_ID,Timestamp,Device_ID,Source_IP,Dest_IP,Dest_Port,Protocol,Bytes_Sent,Bytes_Received,Domain_Name,Session_Duration_Sec,ASN,VPN_Flag,Tor_Flag,Location_Context
IPDR_00004737,2023-04-19 14:11:29,DEV_001244,196.101.34.160,66.185.216.195,443,UDP,12468,187960,dark.xyz,802.86,15169,0,0,LA
IPDR_00004738,2023-04-19 15:06:03,DEV_000381,69.204.149.97,9.69.226.144,22,UDP,1855,49117,cdn.net,18.74,8075,0,0,LA
IPDR_00004739,2023-04-19 16:17:50,DEV_000866,100.39.243.144,117.21.154.197,53,UDP,266,275,bank.com,459.09,8075,0,0,HOU
IPDR_00004740,2023-04-19 17:12:44,DEV_000099,29.135.235.54,106.67.78.67,5432,ICMP,1596,64,api.service.io,133.74,15169,0,0,MIA
IPDR_00004741,2023-04-19 17:24:54,DEV_001536,16.106.99.227,45.184.242.229,8080,TCP,115385,21603,tor.exit.node,60.35,0,0,0,LA
IPDR_00004742,2023-04-19 17:29:42,DEV_001006,79.116.143.61,185.156.164.28,5432,ICMP,3343,12394,bank.com,445.92,0,0,0,NYC
IPDR_00004743,2023-04-19 17:41:26,DEV_000875,109.224.209.40,208.140.14.140,22,TCP,912,3105,bank.com,564.22,16509,0,0,LA
IPDR_00004744,2023-04-19 18:08:17,DEV_000044,112.98.164.217,134.42.110.135,5432,UDP,2960,1688,google.com,100.65,16509,0,0,SEA
IPDR_00004745,2023-04-19 18:08:33,DEV_000760,48.118.184.110,210.14.12.203,80,ICMP,634,992,api.service.io,131.04,8075,0,0,BOS
IPDR_00004746,2023-04-19 18:10:12,DEV_001670,159.194.228.84,130.229.139.7,22,UDP,9190,36,tor.exit.node,9.06,16509,0,0,SEA
IPDR_00004747,2023-04-19 18:44:22,DEV_000988,165.16.35.91,244.214.55.6,3306,TCP,1798,3101,google.com,310.05,15169,0,0,MIA
IPDR_00004748,2023-04-19 19:04:20,DEV_000727,105.165.157.115,65.124.105.11,80,TCP,58221,1135,tor.exit.node,611.77,16509,0,0,SEA
IPDR_00004749,2023-04-19 20:29:33,DEV_000583,38.194.142.228,230.202.117.135,53,TCP,1221,27755,tor.exit.node,244.79,15169,0,0,LA
IPDR_00004750,2023-04-19 20:46:17,DEV_001043,222.166.247.241,224.196.243.224,8080,UDP,500,9916,cdn.net,15.97,8075,0,0,SEA
IPDR_00004751,2023-04-19 20:55:18,DEV_001788,30.89.37.15,195.253.65.19,80,ICMP,133,701,amazon.com,118.1,8075,0,0,SEA
IPDR_00004752,2023-04-19 21:05:06,DEV_001972,56.34.182.9,64.94.121.209,3306,ICMP,397117,534,cdn.net,88.43,8075,0,0,MIA
IPDR_00004753,2023-04-19 23:01:26,DEV_000905,230.205.78.4,8.4.237.237,443,ICMP,498,37205,tor.exit.node,132.14,0,0,0,BOS
IPDR_00004754,2023-04-19 23:46:24,DEV_001275,222.228.53.21,196.43.98.183,8080,TCP,2306,794,google.com,43.11,15169,0,0,MIA
IPDR_00004755,2023-04-20 00:32:56,DEV_001723,162.235.82.38,22.251.219.191,443,ICMP,163,367,dark.xyz,675.82,0,0,0,MIA
IPDR_00004756,2023-04-20 00:55:34,DEV_001736,190.203.143.193,154.233.94.253,3306,UDP,989,1989,cdn.net,112.94,32934,0,0,HOU
IPDR_00004757,2023-04-20 02:09:15,DEV_000264,215.180.6.34,224.9.94.57,53,UDP,74,7525,google.com,36.68,32934,0,0,MIA
IPDR_00004758,2023-04-20 02:29:09,DEV_000767,107.99.227.70,155.166.37.121,3306,UDP,181,4172,tor.exit.node,376.33,16509,0,0,SEA
IPDR_00004759,2023-04-20 03:10:52,DEV_000337,143.223.80.51,118.104.139.167,22,UDP,135450,28,api.service.io,183.31,32934,0,0,CHI
IPDR_00004760,2023-04-20 03:19:41,DEV_001255,226.130.28.216,28.2.248.168,5432,UDP,2060,88943,bank.com,160.9,15169,0,0,HOU
IPDR_00004761,2023-04-20 03:35:38,DEV_001731,83.250.0.169,34.110.157.157,5432,UDP,796,804,amazon.com,178.78,15169,0,0,MIA
IPDR_00004762,2023-04-20 04:10:58,DEV_001830,230.45.37.228,64.197.2.210,443,ICMP,24783,515,cdn.net,166.84,16509,0,0,MIA
IPDR_00004763,2023-04-20 04:39:21,DEV_001897,251.78.230.169,147.163.175.134,3306,UDP,265,2706,amazon.com,2.63,0,0,0,SEA
IPDR_00004764,2023-04-20 07:54:32,DEV_000864,235.9.47.248,220.217.64.80,53,UDP,27099,88,api.service.io,379.41,15169,0,0,HOU
IPDR_00004765,2023-04-20 08:47:51,DEV_000587,238.111.59.113,24.246.244.101,3306,UDP,10612,30920,api.service.io,315.01,15169,0,0,SEA
IPDR_00004766,2023-04-20 09:18:33,DEV_001939,67.99.160.92,163.184.231.134,5432,UDP,21018,3196,api.service.io,654.15,16509,0,0,HOU
IPDR_00004767,2023-04-20 10:05:50,DEV_000337,10.56.182.132,50.221.249.68,3306,UDP,3986,1031,cdn.net,570.11,16509,0,0,BOS
IPDR_00004768,2023-04-20 11:20:10,DEV_001657,121.237.39.227,192.166.144.144,5432,ICMP,135,3479,amazon.com,289.43,32934,0,0,NYC
IPDR_00004769,2023-04-20 11:21:12,DEV_001218,23.99.71.9,190.100.50.221,3306,UDP,856,91,google.com,54.17,8075,0,0,BOS
IPDR_00004770,2023-04-20 11:46:39,DEV_001128,180.162.107.242,70.86.48.31,3306,UDP,936,988,amazon.com,225.28,32934,0,0,NYC
IPDR_00004771,2023-04-20 11:46:52,DEV_001336,125.232.49.204,116.60.65.224,3306,TCP,20742,2889,google.com,460.93,0,0,0,NYC
IPDR_00004772,2023-04-20 12:17:23,DEV_000799,48.239.25.81,187.162.237.105,5432,UDP,2100,4841,google.com,291.69,15169,0,0,MIA
IPDR_00004773,2023-04-20 13:11:42,DEV_001421,223.45.56.156,15.18.75.163,8080,UDP,4543,78,dark.xyz,412.3,8075,0,0,NYC
IPDR_00004774,2023-04-20 14:13:58,DEV_000641,43.128.26.91,32.68.235.208,80,TCP,3393,46688,google.com,153.92,32934,0,0,LA
IPDR_00004775,2023-04-20 14:27:43,DEV_001414,43.22.42.206,138.86.91.1,22,TCP,9176,4877,google.com,341.69,32934,0,0,BOS
IPDR_00004776,2023-04-20 14:45:40,DEV_000398,21.245.91.26,191.194.117.132,8080,TCP,683,617,dark.xyz,122.67,16509,0,0,SEA
IPDR_00004777,2023-04-20 17:10:27,DEV_000174,251.171.75.182,14.180.110.251,5432,TCP,685,11821,tor.exit.node,408.9,16509,0,0,BOS
IPDR_00004778,2023-04-20 17:45:39,DEV_000825,132.155.168.104,140.158.236.237,22,UDP,212,11674,bank.com,171.7,8075,0,0,HOU
IPDR_00004779,2023-04-20 18:38:32,DEV_001198,143.108.42.12,220.144.105.146,8080,ICMP,74,591,google.com,585.39,32934,0,0,HOU
IPDR_00004780,2023-04-20 19:36:08,DEV_000100,47.112.40.41,107.81.61.15,80,TCP,2906,3599,bank.com,366.59,15169,0,0,NYC
IPDR_00004781,2023-04-20 20:33:44,DEV_001870,202.182.78.43,251.137.22.36,3306,ICMP,359,19163,api.service.io,988.88,0,0,0,SEA
IPDR_00004782,2023-04-20 20:49:56,DEV_001094,23.0.212.244,203.218.171.205,5432,UDP,28289,6326,tor.exit.node,328.44,0,0,0,HOU
IPDR_00004783,2023-04-20 20:57:27,DEV_000716,53.149.53.84,35.112.210.174,8080,TCP,708,464,amazon.com,237.63,16509,0,0,LA
IPDR_00004784,2023-04-20 21:44:30,DEV_000393,95.252.191.230,175.72.108.138,53,UDP,3237,31953,bank.com,708.79,0,0,0,HOU
IPDR_00004785,2023-04-20 22:02:54,DEV_001907,178.154.13.0,26.117.20.213,5432,TCP,11908,232,amazon.com,365.54,15169,0,0,CHI
IPDR_00004786,2023-04-20 22:25:29,DEV_001956,214.110.44.99,123.108.88.132,80,TCP,33907,147,google.com,33.89,15169,0,0,LA
IPDR_00004787,2023-04-20 23:19:31,DEV_001452,46.5.68.190,107.208.96.163,5432,ICMP,42687,1357,bank.com,49.6,0,0,0,SEA
IPDR_00004788,2023-04-20 23:51:24,DEV_000004,176.226.80.254,165.22.70.104,5432,ICMP,84888,1319,google.com,16.07,16509,0,0,SEA
IPDR_00004789,2023-04-20 23:57:52,DEV_000837,248.52.54.71,152.85.248.146,3306,TCP,12151,19595,amazon.com,129.81,0,0,0,MIA
IPDR_00004790,2023-04-21 00:13:00,DEV_001437,76.189.242.41,179.36.133.174,53,TCP,11253,11396,amazon.com,129.85,0,0,0,NYC
IPDR_00004791,2023-04-21 00:49:45,DEV_001723,229.231.6.186,137.132.6.95,5432,ICMP,6109,807,cdn.net,524.23,0,0,0,BOS
IPDR_00004792,2023-04-21 00:57:55,DEV_000599,19.50.185.166,104.66.165.157,443,TCP,3414,540,bank.com,92.79,0,0,0,BOS
IPDR_00004793,2023-04-21 01:20:13,DEV_001048,123.84.30.121,99.49.169.23,3306,UDP,104957,698,dark.xyz,163.03,8075,0,0,HOU
IPDR_00004794,2023-04-21 01:27:55,DEV_001863,252.198.158.125,117.180.183.18,443,TCP,4361,64,bank.com,33.32,0,0,0,NYC
IPDR_00004795,2023-04-21 01:33:29,DEV_001910,76.114.164.102,147.136.10.140,53,TCP,60,3558,bank.com,189.15,16509,0,0,NYC
IPDR_00004796,2023-04-21 02:30:51,DEV_000340,107.177.159.20,238.250.244.139,3306,UDP,4717,267,api.service.io,195.13,16509,0,0,NYC
IPDR_00004797,2023-04-21 03:18:17,DEV_000928,197.206.150.237,106.203.1.17,22,TCP,4047,36470,tor.exit.node,308.47,8075,0,0,HOU
IPDR_00004798,2023-04-21 03:31:18,DEV_001557,213.190.115.223,249.116.127.227,53,TCP,6809,490,cdn.net,658.72,32934,0,0,HOU
IPDR_00004799,2023-04-21 04:33:22,DEV_000471,191.239.30.119,194.169.142.84,443,TCP,4689,3517,tor.exit.node,456.18,32934,0,0,NYC
IPDR_00004800,2023-04-21 04:41:15,DEV_000121,135.160.20.150,155.183.92.205,22,ICMP,46965,239865,amazon.com,379.1,15169,0,0,BOS
IPDR_00004801,2023-04-21 04:54:51,DEV_001893,242.171.74.243,97.207.88.78,80,TCP,11243,1232,cdn.net,615.64,15169,0,0,MIA
IPDR_00004802,2023-04-21 05:24:34,DEV_000485,254.111.64.137,2.253.63.76,22,UDP,1962,546,cdn.net,94.82,8075,0,0,NYC
IPDR_00004803,2023-04-21 06:12:45,DEV_001856,141.33.117.77,225.82.24.170,53,ICMP,13327,6930,api.service.io,219.14,15169,0,0,NYC
IPDR_00004804,2023-04-21 06:35:22,DEV_001673,64.170.89.30,198.162.13.65,3306,UDP,395,19907,amazon.com,514.48,8075,0,0,NYC
IPDR_00004805,2023-04-21 06:44:00,DEV_000287,64.41.157.218,15.65.223.248,80,ICMP,400,3514,amazon.com,191.68,0,0,0,HOU
IPDR_00004806,2023-04-21 07:20:23,DEV_001195,50.83.195.100,228.97.163.217,53,UDP,46387,401,dark.xyz,324.58,0,0,0,SEA
IPDR_00004807,2023-04-21 08:19:30,DEV_000586,16.5.6.167,115.24.176.62,5432,TCP,1427,30819,cdn.net,9.61,16509,0,0,CHI
IPDR_00004808,2023-04-21 08:29:08,DEV_001554,200.43.64.185,49.254.197.165,22,ICMP,334,3816,tor.exit.node,131.49,15169,0,0,MIA
IPDR_00004809,2023-04-21 09:21:47,DEV_001687,170.234.116.238,136.240.131.117,443,UDP,1133,300,api.service.io,409.75,0,0,0,SEA
IPDR_00004810,2023-04-21 09:26:47,DEV_001877,142.171.182.108,200.235.103.140,3306,UDP,28141,474,api.service.io,79.89,0,0,0,HOU
IPDR_00004811,2023-04-21 10:38:54,DEV_001809,12.234.136.25,41.3.238.70,80,TCP,174357,445,tor.exit.node,319.38,0,0,0,HOU
IPDR_00004812,2023-04-21 10:46:36,DEV_000127,186.88.249.12,168.115.175.144,22,UDP,2160,5337,tor.exit.node,182.39,15169,0,0,BOS
IPDR_00004813,2023-04-21 11:19:54,DEV_000826,137.96.96.68,164.67.200.229,22,ICMP,6143,11201,bank.com,611.03,32934,0,0,NYC
IPDR_00004814,2023-04-21 11:20:07,DEV_001312,231.68.232.235,173.173.110.207,5432,ICMP,158,6053,cdn.net,253.35,15169,0,0,MIA
IPDR_00004815,2023-04-21 11:46:15,DEV_001745,53.113.196.162,69.164.69.205,80,TCP,6955,159372,cdn.net,152.55,15169,0,0,MIA
IPDR_00004816,2023-04-21 12:50:50,DEV_000624,11.206.174.12,55.194.141.74,5432,UDP,4042,3796,amazon.com,256.68,8075,0,0,CHI
IPDR_00004817,2023-04-21 13:02:59,DEV_001119,47.71.145.114,9.49.133.227,53,UDP,40629,10394,google.com,18.58,32934,0,0,BOS
IPDR_00004818,2023-04-21 13:17:45,DEV_001470,118.130.137.93,97.179.182.238,8080,UDP,3681,1243,api.service.io,210.36,8075,0,0,SEA
IPDR_00004819,2023-04-21 13:31:56,DEV_001345,8.218.83.55,179.254.22.83,22,UDP,1817,3020,tor.exit.node,214.06,15169,0,0,LA
IPDR_00004820,2023-04-21 13:57:01,DEV_001185,134.147.217.244,238.176.22.106,8080,UDP,800,2294,api.service.io,19.98,32934,0,0,LA
IPDR_00004821,2023-04-21 16:29:17,DEV_000198,130.185.189.227,122.187.17.2,80,ICMP,10594,1662,dark.xyz,20.39,0,0,0,CHI
IPDR_00004822,2023-04-21 16:45:09,DEV_000946,106.88.72.235,130.185.184.105,80,ICMP,212001,26205,cdn.net,115.37,32934,0,0,SEA
IPDR_00004823,2023-04-21 17:14:58,DEV_001589,245.244.191.61,17.133.101.100,53,UDP,693,609464,google.com,324.12,32934,0,0,NYC
IPDR_00004824,2023-04-21 19:32:22,DEV_000514,18.144.162.39,28.206.60.243,8080,UDP,1315,5310,cdn.net,327.4,15169,0,0,MIA
IPDR_00004825,2023-04-21 19:33:09,DEV_001418,139.135.101.44,153.139.52.68,3306,TCP,43,436,cdn.net,136.39,16509,0,0,NYC
IPDR_00004826,2023-04-21 20:30:57,DEV_001397,65.225.124.199,218.174.3.191,8080,ICMP,3672,89360,api.service.io,14.0,15169,0,0,SEA
IPDR_00004827,2023-04-21 20:50:46,DEV_001695,143.167.6.169,169.228.77.40,8080,ICMP,5159,1317,amazon.com,470.78,8075,0,0,LA
IPDR_00004828,2023-04-21 21:01:17,DEV_000618,235.53.239.86,244.161.78.219,53,UDP,165802,206,google.com,97.09,8075,0,0,NYC
IPDR_00004829,2023-04-21 21:37:36,DEV_001216,202.204.237.201,239.206.194.141,5432,ICMP,10921,417,cdn.net,43.87,32934,0,0,CHI
IPDR_00004830,2023-04-21 21:56:09,DEV_001658,40.201.44.12,226.80.94.62,5432,TCP,969,620,tor.exit.node,46.67,16509,0,0,SEA
IPDR_00004831,2023-04-21 22:02:42,DEV_000632,133.71.246.164,39.131.178.52,22,UDP,159069,6578,api.service.io,289.33,16509,0,0,BOS
IPDR_00004832,2023-04-21 22:27:50,DEV_000984,49.59.118.52,119.110.239.19,53,TCP,1279,16571,amazon.com,469.89,32934,0,0,MIA
IPDR_00004833,2023-04-21 23:04:51,DEV_000262,46.14.55.216,196.207.233.8,53,UDP,7257,32923,api.service.io,19.26,0,0,0,NYC
IPDR_00004834,2023-04-22 00:28:50,DEV_001631,81.244.58.69,72.74.161.164,8080,ICMP,53,521,cdn.net,86.41,0,0,0,LA
IPDR_00004835,2023-04-22 00:59:15,DEV_000786,222.34.120.172,69.226.253.99,22,ICMP,4900,1102,api.service.io,50.92,0,0,0,LA
IPDR_00004836,2023-04-22 01:00:41,DEV_000494,238.197.43.52,152.135.195.153,443,ICMP,5001,1729,bank.com,1.85,15169,0,0,CHI
IPDR_00004837,2023-04-22 01:00:45,DEV_001827,18.30.32.213,91.44.90.10,80,TCP,442,2374,cdn.net,112.13,15169,0,0,HOU
IPDR_00004838,2023-04-22 01:25:25,DEV_000149,20.246.12.110,252.166.126.59,3306,TCP,137,83861,dark.xyz,1.64,0,0,0,MIA
IPDR_00004839,2023-04-22 01:50:27,DEV_000352,146.167.123.146,231.4.8.247,5432,UDP,12631,9828,api.service.io,135.66,32934,0,0,HOU
IPDR_00004840,2023-04-22 02:45:20,DEV_000957,125.85.211.96,214.170.24.82,3306,UDP,39490,3497,google.com,66.93,16509,0,0,HOU
IPDR_00004841,2023-04-22 02:45:51,DEV_001560,152.194.180.81,3.14.85.233,22,ICMP,84,131,api.service.io,312.68,16509,0,0,SEA
IPDR_00004842,2023-04-22 03:31:18,DEV_001687,47.172.81.111,246.163.26.58,443,TCP,105,44125,tor.exit.node,267.04,0,0,0,MIA
IPDR_00004843,2023-04-22 04:00:41,DEV_001128,217.19.29.114,77.127.204.135,80,ICMP,60,967,amazon.com,270.11,0,0,0,HOU
IPDR_00004844,2023-04-22 04:07:24,DEV_000637,236.20.168.61,9.200.105.158,443,TCP,7172,6172,api.service.io,544.36,8075,0,0,MIA
IPDR_00004845,2023-04-22 04:09:23,DEV_000767,59.97.77.128,244.181.252.136,5432,UDP,283,3319,cdn.net,622.74,16509,0,0,SEA
IPDR_00004846,2023-04-22 04:15:37,DEV_000322,160.127.186.222,58.248.241.143,443,TCP,2729,2126,amazon.com,448.86,15169,0,0,HOU
IPDR_00004847,2023-04-22 04:25:55,DEV_000902,17.215.197.138,17.8.32.82,5432,ICMP,10703,49,amazon.com,609.78,16509,0,0,CHI
IPDR_00004848,2023-04-22 04:38:09,DEV_001280,207.87.86.120,227.2.230.161,53,ICMP,984,9712,cdn.net,169.49,32934,0,0,SEA
IPDR_00004849,2023-04-22 04:51:59,DEV_000655,18.226.11.132,193.251.85.124,5432,ICMP,1850,416,dark.xyz,182.89,8075,0,0,BOS
IPDR_00004850,2023-04-22 04:54:21,DEV_001626,187.37.223.126,175.17.10.52,5432,UDP,3601,6204,cdn.net,729.94,15169,0,0,MIA
IPDR_00004851,2023-04-22 05:13:24,DEV_001974,47.120.187.164,58.67.168.26,3306,UDP,8298,47,cdn.net,47.11,8075,0,0,HOU
IPDR_00004852,2023-04-22 05:15:57,DEV_000684,162.173.243.9,212.198.46.147,53,TCP,3436,2078,api.service.io,763.17,16509,0,0,NYC
IPDR_00004853,2023-04-22 05:20:46,DEV_001559,131.165.155.178,251.12.71.160,443,UDP,819,955,bank.com,110.36,15169,0,0,BOS
IPDR_00004854,2023-04-22 05:29:23,DEV_001779,143.194.175.42,240.117.114.247,80,ICMP,7798,806,tor.exit.node,48.48,15169,0,0,SEA
IPDR_00004855,2023-04-22 05:35:29,DEV_000135,182.119.16.227,163.42.20.119,8080,TCP,6576,1240,bank.com,131.55,0,0,0,SEA
IPDR_00004856,2023-04-22 06:48:10,DEV_001101,10.229.127.118,246.172.138.132,22,UDP,90831,9592,google.com,130.72,15169,0,0,LA
IPDR_00004857,2023-04-22 07:06:55,DEV_001170,125.201.10.233,55.66.93.81,3306,TCP,8203,2502,amazon.com,904.93,0,0,0,BOS
IPDR_00004858,2023-04-22 08:16:02,DEV_001602,154.158.20.50,61.132.205.202,5432,TCP,325,847,amazon.com,400.52,16509,0,0,CHI
IPDR_00004859,2023-04-22 09:01:27,DEV_000526,68.17.151.3,203.127.169.95,22,TCP,361,1118,api.service.io,160.79,32934,0,0,LA
IPDR_00004860,2023-04-22 09:07:28,DEV_000539,93.38.77.165,37.19.207.133,80,TCP,936,416,bank.com,250.41,8075,0,0,HOU
IPDR_00004861,2023-04-22 09:34:41,DEV_000775,9.100.126.117,99.138.127.87,3306,ICMP,28,346,cdn.net,90.9,15169,0,0,NYC
IPDR_00004862,2023-04-22 11:55:24,DEV_001681,51.237.111.129,90.38.103.116,5432,ICMP,99,9019,bank.com,508.34,0,0,0,MIA
IPDR_00004863,2023-04-22 12:23:21,DEV_001911,217.193.100.217,52.112.195.69,80,TCP,3650,10491,bank.com,192.38,32934,0,0,SEA
IPDR_00004864,2023-04-22 12:53:04,DEV_001010,138.203.10.151,36.184.182.105,443,TCP,307,6235,bank.com,179.53,15169,0,0,BOS
IPDR_00004865,2023-04-22 13:07:13,DEV_001353,102.243.174.222,92.125.59.191,3306,ICMP,151320,10945,dark.xyz,196.26,16509,0,0,SEA
IPDR_00004866,2023-04-22 13:57:01,DEV_001918,101.9.94.141,248.198.106.99,22,UDP,2975,20981,cdn.net,103.26,16509,0,0,LA
IPDR_00004867,2023-04-22 15:53:27,DEV_001206,88.140.184.19,117.130.239.205,443,UDP,61731,5355,amazon.com,118.21,8075,0,0,HOU
IPDR_00004868,2023-04-22 16:17:59,DEV_000769,114.108.246.196,176.229.207.72,3306,UDP,117,254,amazon.com,404.03,0,0,0,CHI
IPDR_00004869,2023-04-22 16:38:26,DEV_001193,37.158.176.28,95.238.110.123,80,TCP,757,91,bank.com,104.25,15169,0,0,CHI
IPDR_00004870,2023-04-22 16:51:15,DEV_000258,203.67.185.26,202.162.82.130,5432,ICMP,5266,174620,dark.xyz,286.93,0,0,0,SEA
IPDR_00004871,2023-04-22 16:51:26,DEV_001787,127.142.221.246,234.224.221.118,80,UDP,11672,1356,amazon.com,9.42,8075,0,0,SEA
IPDR_00004872,2023-04-22 18:08:44,DEV_001838,36.188.219.128,177.176.226.76,53,UDP,1383,883,amazon.com,477.1,8075,0,0,CHI
IPDR_00004873,2023-04-22 18:16:04,DEV_000561,19.7.175.156,111.74.120.104,22,ICMP,1033,198,amazon.com,30.09,16509,0,0,HOU
IPDR_00004874,2023-04-22 18:28:40,DEV_000010,62.189.75.147,83.102.243.234,5432,UDP,1572,16,google.com,693.0,8075,0,0,CHI
IPDR_00004875,2023-04-22 19:22:28,DEV_001954,231.61.194.197,115.124.48.61,80,TCP,139,22636,amazon.com,2.6,32934,0,0,MIA
IPDR_00004876,2023-04-22 19:41:12,DEV_000859,56.52.63.238,120.229.160.173,8080,UDP,1076,2266,tor.exit.node,160.8,15169,0,0,NYC
IPDR_00004877,2023-04-22 19:50:22,DEV_000300,188.197.100.38,172.67.124.202,8080,TCP,391,4206,amazon.com,311.36,0,0,0,LA
IPDR_00004878,2023-04-22 20:39:51,DEV_000108,241.165.6.118,73.147.185.224,8080,ICMP,727,28224,cdn.net,312.41,32934,0,0,NYC
IPDR_00004879,2023-04-22 21:06:28,DEV_001659,205.230.22.119,126.185.91.68,3306,TCP,240,5060,api.service.io,1054.23,32934,0,0,BOS
IPDR_00004880,2023-04-22 21:11:48,DEV_001423,65.233.111.209,43.235.165.121,53,ICMP,44,6279,amazon.com,159.75,32934,0,0,LA
IPDR_00004881,2023-04-22 22:01:39,DEV_001755,91.192.45.147,52.169.76.106,443,UDP,2822,13865,cdn.net,619.62,16509,0,0,SEA
IPDR_00004882,2023-04-22 23:18:13,DEV_001894,101.228.253.133,168.63.212.253,8080,ICMP,26036,180,google.com,308.56,16509,0,0,MIA
IPDR_00004883,2023-04-23 00:14:15,DEV_001554,105.227.31.243,77.28.144.44,53,UDP,224,5912,tor.exit.node,174.9,16509,0,0,BOS
IPDR_00004884,2023-04-23 00:44:23,DEV_000278,169.242.24.223,210.167.175.142,3306,UDP,240,3272,cdn.net,111.46,8075,0,0,CHI
IPDR_00004885,2023-04-23 00:53:02,DEV_000004,22.181.11.97,106.180.45.137,8080,UDP,473,3181,amazon.com,45.73,32934,0,0,MIA
IPDR_00004886,2023-04-23 02:16:44,DEV_001385,153.84.222.101,17.229.169.8,8080,TCP,2888,903,google.com,29.06,32934,0,0,HOU
IPDR_00004887,2023-04-23 02:17:26,DEV_000997,103.26.44.192,168.193.200.18,8080,ICMP,8930,3843,cdn.net,829.87,0,0,0,NYC
IPDR_00004888,2023-04-23 02:34:52,DEV_001384,150.148.251.198,107.125.129.18,22,ICMP,911,300,dark.xyz,325.92,8075,0,0,BOS
IPDR_00004889,2023-04-23 02:39:38,DEV_000354,65.138.26.47,230.151.118.121,8080,UDP,142,216,bank.com,188.91,15169,0,0,MIA
IPDR_00004890,2023-04-23 03:38:38,DEV_000344,149.176.49.85,36.0.221.199,22,TCP,10988,39979,cdn.net,179.46,8075,0,0,SEA
IPDR_00004891,2023-04-23 03:54:32,DEV_000496,253.84.139.247,167.218.46.65,22,ICMP,1326,1494,api.service.io,129.09,15169,0,0,CHI
IPDR_00004892,2023-04-23 04:28:20,DEV_000817,25.73.52.149,119.118.187.48,8080,TCP,12102,38092,cdn.net,685.52,16509,0,0,BOS
IPDR_00004893,2023-04-23 05:18:47,DEV_000378,248.181.31.128,133.125.86.62,22,UDP,11624,1585,google.com,324.48,15169,0,0,MIA
IPDR_00004894,2023-04-23 05:22:48,DEV_000728,147.161.186.16,73.119.148.210,443,TCP,1131,603,amazon.com,418.25,8075,0,0,LA
IPDR_00004895,2023-04-23 06:01:37,DEV_000235,81.211.113.1,218.241.92.150,53,ICMP,1620,52722,google.com,605.79,16509,0,0,CHI
IPDR_00004896,2023-04-23 06:13:37,DEV_000707,67.5.63.242,30.36.51.28,3306,TCP,464,7818,google.com,213.27,16509,0,0,BOS
IPDR_00004897,2023-04-23 06:28:12,DEV_000324,246.193.193.102,132.30.232.158,5432,TCP,586,10222,google.com,401.32,0,0,0,BOS
IPDR_00004898,2023-04-23 07:15:55,DEV_000449,108.135.150.199,173.137.52.147,8080,TCP,3906,3872,bank.com,134.95,16509,0,0,BOS
IPDR_00004899,2023-04-23 07:46:41,DEV_000231,210.168.248.27,111.230.191.16,3306,TCP,8042,222155,dark.xyz,1089.51,8075,0,0,MIA
IPDR_00004900,2023-04-23 07:52:06,DEV_000984,183.138.50.181,100.98.170.156,443,UDP,23521,33883,api.service.io,120.24,16509,0,0,SEA
IPDR_00004901,2023-04-23 07:55:57,DEV_001537,101.131.85.22,216.131.84.241,3306,TCP,2213,205,dark.xyz,430.81,32934,0,0,BOS
IPDR_00004902,2023-04-23 07:58:53,DEV_000765,12.72.15.144,19.154.179.148,53,TCP,6607,41077,tor.exit.node,86.48,0,0,0,SEA
IPDR_00004903,2023-04-23 09:18:54,DEV_001510,181.221.108.62,163.156.96.28,80,TCP,2932,6387,dark.xyz,588.48,0,0,0,HOU
IPDR_00004904,2023-04-23 10:23:47,DEV_000501,49.14.151.128,88.122.40.81,80,UDP,2056,17916,amazon.com,310.44,0,0,0,BOS
IPDR_00004905,2023-04-23 10:33:14,DEV_001320,194.172.153.153,80.80.84.29,443,ICMP,69837,21950,google.com,402.01,16509,0,0,CHI
IPDR_00004906,2023-04-23 11:10:26,DEV_001648,74.230.128.223,12.96.252.157,443,TCP,1289,1082,google.com,297.24,8075,0,0,BOS
IPDR_00004907,2023-04-23 11:37:46,DEV_001763,128.30.179.232,89.118.185.221,22,ICMP,8150,83,dark.xyz,47.52,32934,0,0,NYC
IPDR_00004908,2023-04-23 11:54:44,DEV_001480,222.160.138.127,167.29.173.188,3306,TCP,22519,27566,amazon.com,106.79,0,0,0,BOS
IPDR_00004909,2023-04-23 12:07:03,DEV_000364,216.78.81.232,252.179.99.56,3306,TCP,100,9142,dark.xyz,503.64,0,0,0,BOS
IPDR_00004910,2023-04-23 12:39:08,DEV_000615,182.217.160.137,110.78.237.114,53,UDP,109512,3077,cdn.net,248.08,0,0,0,CHI
IPDR_00004911,2023-04-23 12:57:16,DEV_001936,184.190.69.43,112.113.168.20,80,ICMP,1572,115,google.com,175.85,15169,0,0,SEA
IPDR_00004912,2023-04-23 13:15:33,DEV_001054,127.231.11.229,109.60.87.91,22,ICMP,11,58630,dark.xyz,41.61,8075,0,0,LA
IPDR_00004913,2023-04-23 13:33:43,DEV_001098,217.129.206.146,82.232.225.95,53,TCP,5412,212048,tor.exit.node,383.35,32934,0,0,CHI
IPDR_00004914,2023-04-23 14:47:00,DEV_001203,203.74.103.242,77.251.190.40,3306,TCP,6294,708,api.service.io,75.37,8075,0,0,NYC
