Transaction_ID,Timestamp,Account_ID,Amount,Transaction_Type,Merchant_Category,Channel,Currency,Balance_Before,Balance_After,Country_Code,Device_ID,Beneficiary_ID,Is_Anomaly,Scenario_Type
TXN_00001124,2023-02-21 16:37:51,ACC_00343,73.23,WITHDRAWAL,RETAIL,MOBILE,USD,25112.05,37442.02,GB,DEV_000403,BEN_002667,0,NORMAL
TXN_00001125,2023-02-21 16:53:43,ACC_00413,505.63,DEBIT,TRAVEL,ATM,USD,30289.59,11707.59,CA,DEV_000366,BEN_000842,0,NORMAL
TXN_00001126,2023-02-21 17:29:13,ACC_00034,109.76,CREDIT,RETAIL,MOBILE,USD,30512.43,16334.96,GB,DEV_000702,BEN_002803,0,NORMAL
TXN_00001127,2023-02-21 18:30:14,ACC_00097,91.38,DEBIT,GROCERY,ATM,USD,39093.6,35535.4,IN,DEV_001038,BEN_002803,0,NORMAL
TXN_00001128,2023-02-21 18:37:27,ACC_00169,642.04,WITHDRAWAL,DIGITAL,BRANCH,USD,41166.0,11995.82,SG,DEV_000928,BEN_001125,0,NORMAL
TXN_00001129,2023-02-21 19:00:43,ACC_00169,16.16,DEBIT,ATM,WEB,USD,1458.74,10488.52,DE,DEV_001801,BEN_001249,0,NORMAL
TXN_00001130,2023-02-21 22:43:18,ACC_00151,19.25,DEBIT,DIGITAL,BRANCH,USD,36694.64,35203.29,SG,DEV_000868,BEN_000555,0,NORMAL
TXN_00001131,2023-02-22 00:45:11,ACC_00071,12.95,WITHDRAWAL,GROCERY,WEB,USD,39212.38,44041.72,IN,DEV_000689,BEN_001389,0,NORMAL
TXN_00001132,2023-02-22 03:49:14,ACC_00003,140.78,CREDIT,DIGITAL,MOBILE,USD,35051.43,3843.33,CA,DEV_000602,BEN_001342,0,NORMAL
TXN_00001133,2023-02-22 04:56:19,ACC_00314,109.92,DEBIT,TRAVEL,ATM,USD,35713.41,22350.8,FR,DEV_000980,BEN_000415,0,NORMAL
TXN_00001134,2023-02-22 04:59:44,ACC_00032,573.23,DEBIT,TRAVEL,BRANCH,USD,2166.0,30398.04,FR,DEV_001629,BEN_001047,0,NORMAL
TXN_00001135,2023-02-22 05:37:50,ACC_00287,120.56,TRANSFER,RETAIL,ATM,USD,22157.73,33846.21,FR,DEV_001552,BEN_000840,0,NORMAL
TXN_00001136,2023-02-22 06:52:42,ACC_00082,55.42,TRANSFER,DIGITAL,MOBILE,USD,40927.16,49810.18,CA,DEV_000735,BEN_001207,0,NORMAL
TXN_00001137,2023-02-22 07:56:13,ACC_00043,90.21,WITHDRAWAL,DIGITAL,WEB,USD,46706.96,34166.33,DE,DEV_001688,BEN_000656,0,NORMAL
TXN_00001138,2023-02-22 08:32:15,ACC_00391,103.67,WITHDRAWAL,GROCERY,BRANCH,USD,11550.45,31045.69,GB,DEV_001438,BEN_001656,0,NORMAL
TXN_00001139,2023-02-22 11:04:48,ACC_00105,12.11,WITHDRAWAL,RETAIL,WEB,USD,29001.83,49487.73,CA,DEV_000136,BEN_000777,0,NORMAL
TXN_00001140,2023-02-22 12:01:59,ACC_00001,2327.15,TRANSFER,RETAIL,WEB,USD,40236.08,3127.34,SG,DEV_001754,BEN_001796,0,NORMAL
TXN_00001141,2023-02-22 12:24:14,ACC_00061,167.98,WITHDRAWAL,DIGITAL,MOBILE,USD,37645.14,3814.4,DE,DEV_001359,BEN_000979,0,NORMAL
TXN_00001142,2023-02-22 12:31:11,ACC_00270,115.82,DEBIT,ATM,WEB,USD,30982.62,28078.06,SG,DEV_001786,BEN_000551,0,NORMAL
TXN_00001143,2023-02-22 12:52:50,ACC_00180,188.33,DEBIT,DIGITAL,MOBILE,USD,1032.69,17997.36,GB,DEV_000882,BEN_000300,0,NORMAL
TXN_00001144,2023-02-22 14:39:43,ACC_00224,210.88,CREDIT,DIGITAL,WEB,USD,36221.9,4925.21,US,DEV_000138,BEN_001321,0,NORMAL
TXN_00001145,2023-02-22 15:02:05,ACC_00006,76.05,WITHDRAWAL,DIGITAL,WEB,USD,38684.8,15391.8,DE,DEV_000420,BEN_001293,0,NORMAL
TXN_00001146,2023-02-22 17:46:06,ACC_00103,42.2,DEBIT,TRAVEL,BRANCH,USD,36170.19,33750.29,IN,DEV_001511,BEN_000588,0,NORMAL
TXN_00001147,2023-02-22 23:23:53,ACC_00010,184.81,DEBIT,OTHER,MOBILE,USD,38313.88,44042.69,IN,DEV_000024,BEN_001304,0,NORMAL
TXN_00001148,2023-02-22 23:43:58,ACC_00071,143.0,CREDIT,RETAIL,ATM,USD,21602.65,4806.79,US,DEV_001265,BEN_002096,0,NORMAL
TXN_00001149,2023-02-23 00:14:41,ACC_00090,34.06,DEBIT,OTHER,ATM,USD,49688.23,27053.24,SG,DEV_001672,BEN_000205,0,NORMAL
TXN_00001150,2023-02-23 01:18:17,ACC_00226,494.15,CREDIT,TRAVEL,ATM,USD,38562.27,14876.17,FR,DEV_000513,BEN_002659,0,NORMAL
TXN_00001151,2023-02-23 01:35:46,ACC_00158,128.0,CREDIT,ATM,BRANCH,USD,28976.13,33399.58,SG,DEV_001014,BEN_000422,0,NORMAL
TXN_00001152,2023-02-23 01:41:55,ACC_00228,216.11,TRANSFER,GROCERY,BRANCH,USD,46716.14,27517.63,FR,DEV_001781,BEN_000974,0,NORMAL
TXN_00001153,2023-02-23 02:32:14,ACC_00405,478.33,DEBIT,ATM,WEB,USD,45419.1,46342.88,DE,DEV_000330,BEN_001986,0,NORMAL
TXN_00001154,2023-02-23 02:38:47,ACC_00126,92.41,TRANSFER,RETAIL,WEB,USD,40746.9,1980.43,IN,DEV_001647,BEN_001974,0,NORMAL
TXN_00001155,2023-02-23 04:21:17,ACC_00444,131.68,DEBIT,GROCERY,ATM,USD,28228.38,23554.86,US,DEV_001495,BEN_002368,0,NORMAL
TXN_00001156,2023-02-23 05:48:28,ACC_00209,237.94,TRANSFER,OTHER,WEB,USD,26402.34,9718.7,CA,DEV_001382,BEN_000948,0,NORMAL
TXN_00001157,2023-02-23 06:03:40,ACC_00097,37.72,CREDIT,ATM,WEB,USD,16502.53,26885.41,GB,DEV_000458,BEN_001704,0,NORMAL
TXN_00001158,2023-02-23 06:15:31,ACC_00074,96.05,CREDIT,RETAIL,BRANCH,USD,12618.81,42693.61,FR,DEV_000417,BEN_002138,0,NORMAL
TXN_00001159,2023-02-23 08:35:46,ACC_00115,104.65,CREDIT,ATM,ATM,USD,25666.74,45574.69,FR,DEV_001567,BEN_000550,0,NORMAL
TXN_00001160,2023-02-23 09:12:18,ACC_00191,28.58,CREDIT,GROCERY,MOBILE,USD,28931.31,19971.76,FR,DEV_000742,BEN_001795,0,NORMAL
TXN_00001161,2023-02-23 09:47:46,ACC_00495,1452.68,DEBIT,GROCERY,ATM,USD,12301.87,40607.85,FR,DEV_000077,BEN_001794,0,NORMAL
TXN_00001162,2023-02-23 11:30:50,ACC_00170,16.63,WITHDRAWAL,ATM,BRANCH,USD,46137.8,14097.35,IN,DEV_001086,BEN_002006,0,NORMAL
TXN_00001163,2023-02-23 11:33:12,ACC_00307,18.96,DEBIT,TRAVEL,ATM,USD,27907.97,414.62,DE,DEV_001571,BEN_001283,0,NORMAL
TXN_00001164,2023-02-23 12:03:00,ACC_00448,435.75,TRANSFER,ATM,MOBILE,USD,26372.62,42776.43,IN,DEV_000684,BEN_001640,0,NORMAL
TXN_00001165,2023-02-23 12:09:02,ACC_00204,211.86,DEBIT,OTHER,WEB,USD,21838.36,6058.67,DE,DEV_000175,BEN_001711,0,NORMAL
TXN_00001166,2023-02-23 12:20:36,ACC_00056,26.28,DEBIT,ATM,ATM,USD,2997.76,978.8,US,DEV_001952,BEN_001642,0,NORMAL
TXN_00001167,2023-02-23 14:10:32,ACC_00208,186.56,TRANSFER,ATM,BRANCH,USD,44131.83,17754.5,CA,DEV_000447,BEN_002159,0,NORMAL
TXN_00001168,2023-02-23 14:57:58,ACC_00041,523.96,CREDIT,TRAVEL,BRANCH,USD,15918.01,19031.06,US,DEV_000022,BEN_001563,0,NORMAL
TXN_00001169,2023-02-23 16:09:30,ACC_00032,86.81,TRANSFER,DIGITAL,ATM,USD,32158.77,3953.29,IN,DEV_001671,BEN_001983,0,NORMAL
TXN_00001170,2023-02-23 16:37:02,ACC_00015,2035.68,TRANSFER,GROCERY,WEB,USD,30410.93,40727.71,IN,DEV_001158,BEN_000684,0,NORMAL
TXN_00001171,2023-02-23 18:01:21,ACC_00062,11.37,WITHDRAWAL,OTHER,WEB,USD,29265.89,20339.08,CA,DEV_000937,BEN_000023,0,NORMAL
TXN_00001172,2023-02-23 20:53:39,ACC_00155,206.97,WITHDRAWAL,RETAIL,BRANCH,USD,26333.04,24547.19,DE,DEV_000524,BEN_001670,0,NORMAL
TXN_00001173,2023-02-23 20:59:58,ACC_00284,364.98,CREDIT,GROCERY,BRANCH,USD,9153.85,13304.8,FR,DEV_000969,BEN_001433,0,NORMAL
TXN_00001174,2023-02-23 21:48:13,ACC_00209,262.33,TRANSFER,GROCERY,MOBILE,USD,14102.23,25624.19,US,DEV_001960,BEN_002619,0,NORMAL
TXN_00001175,2023-02-23 21:50:51,ACC_00320,70.44,TRANSFER,DIGITAL,WEB,USD,26256.98,38359.9,CA,DEV_001477,BEN_002489,0,NORMAL
TXN_00001176,2023-02-23 22:27:41,ACC_00494,63.53,TRANSFER,GROCERY,ATM,USD,39488.19,45318.52,GB,DEV_001978,BEN_001792,0,NORMAL
TXN_00001177,2023-02-23 22:43:49,ACC_00187,153.39,DEBIT,GROCERY,BRANCH,USD,21656.25,48529.43,CA,DEV_000899,BEN_001936,0,NORMAL
TXN_00001178,2023-02-23 23:29:14,ACC_00498,239.58,WITHDRAWAL,TRAVEL,BRANCH,USD,10275.74,21393.52,US,DEV_000100,BEN_001818,0,NORMAL
TXN_00001179,2023-02-24 01:53:32,ACC_00442,185.48,WITHDRAWAL,TRAVEL,BRANCH,USD,4488.43,49502.69,SG,DEV_001579,BEN_001359,0,NORMAL
TXN_00001180,2023-02-24 03:38:34,ACC_00130,313.58,CREDIT,TRAVEL,BRANCH,USD,33184.25,14818.29,DE,DEV_000842,BEN_000687,0,NORMAL
TXN_00001181,2023-02-24 05:12:26,ACC_00127,26.51,WITHDRAWAL,TRAVEL,WEB,USD,21224.66,448.1,FR,DEV_000776,BEN_001171,0,NORMAL
TXN_00001182,2023-02-24 06:21:22,ACC_00292,68.49,WITHDRAWAL,TRAVEL,BRANCH,USD,6356.01,38404.09,GB,DEV_001225,BEN_000462,0,NORMAL
TXN_00001183,2023-02-24 12:37:55,ACC_00114,29.14,CREDIT,OTHER,WEB,USD,33755.9,9003.94,SG,DEV_001677,BEN_000629,0,NORMAL
TXN_00001184,2023-02-24 13:13:19,ACC_00199,56.64,TRANSFER,RETAIL,MOBILE,USD,10458.18,2717.5,US,DEV_000184,BEN_000752,0,NORMAL
TXN_00001185,2023-02-24 15:17:22,ACC_00013,304.38,DEBIT,DIGITAL,MOBILE,USD,25499.9,46208.05,DE,DEV_001786,BEN_000666,0,NORMAL
TXN_00001186,2023-02-24 15:45:40,ACC_00271,102.47,CREDIT,ATM,ATM,USD,15378.78,39611.36,CA,DEV_001171,BEN_000308,0,NORMAL
TXN_00001187,2023-02-24 18:05:41,ACC_00089,2055.41,WITHDRAWAL,OTHER,BRANCH,USD,46591.33,5222.97,DE,DEV_000279,BEN_002469,0,NORMAL
TXN_00001188,2023-02-24 19:38:39,ACC_00215,113.53,CREDIT,TRAVEL,ATM,USD,11491.57,38867.82,DE,DEV_000299,BEN_001869,0,NORMAL
TXN_00001189,2023-02-24 20:30:00,ACC_00444,96.7,WITHDRAWAL,DIGITAL,WEB,USD,21053.93,42215.58,FR,DEV_000280,BEN_000303,0,NORMAL
TXN_00001190,2023-02-24 20:40:39,ACC_00278,102.25,TRANSFER,ATM,ATM,USD,47978.73,45274.55,US,DEV_000387,BEN_000712,0,NORMAL
TXN_00001191,2023-02-24 22:32:51,ACC_00447,41.87,TRANSFER,GROCERY,ATM,USD,16004.39,27230.33,IN,DEV_000225,BEN_000526,0,NORMAL
TXN_00001192,2023-02-25 00:21:32,ACC_00474,83.98,TRANSFER,OTHER,BRANCH,USD,32265.2,35200.26,DE,DEV_001751,BEN_000047,0,NORMAL
TXN_00001193,2023-02-25 00:43:39,ACC_00481,348.4,WITHDRAWAL,GROCERY,WEB,USD,15904.68,38135.74,CA,DEV_000398,BEN_000760,0,NORMAL
TXN_00001194,2023-02-25 00:57:49,ACC_00203,103.21,CREDIT,DIGITAL,WEB,USD,5622.68,34463.08,SG,DEV_001441,BEN_000606,0,NORMAL
TXN_00001195,2023-02-25 01:06:16,ACC_00074,34.74,WITHDRAWAL,RETAIL,BRANCH,USD,31414.61,32377.0,SG,DEV_000855,BEN_002547,0,NORMAL
TXN_00001196,2023-02-25 03:33:32,ACC_00025,29.66,TRANSFER,RETAIL,WEB,USD,45809.97,27423.21,CA,DEV_000155,BEN_000106,0,NORMAL
TXN_00001197,2023-02-25 06:46:55,ACC_00101,52.44,TRANSFER,DIGITAL,MOBILE,USD,22682.98,24011.85,FR,DEV_000652,BEN_000740,0,NORMAL
TXN_00001198,2023-02-25 07:03:41,ACC_00176,98.36,TRANSFER,RETAIL,BRANCH,USD,31346.21,49806.64,DE,DEV_001070,BEN_000907,0,NORMAL
TXN_00001199,2023-02-25 07:54:10,ACC_00427,377.02,WITHDRAWAL,RETAIL,BRANCH,USD,30484.03,16944.28,CA,DEV_001135,BEN_002818,0,NORMAL
TXN_00001200,2023-02-25 08:34:43,ACC_00117,18.02,DEBIT,GROCERY,BRANCH,USD,20812.98,4504.61,IN,DEV_000711,BEN_002206,0,NORMAL
TXN_00001201,2023-02-25 09:25:56,ACC_00166,61.33,TRANSFER,RETAIL,MOBILE,USD,30783.34,38275.34,CA,DEV_000228,BEN_002419,0,NORMAL
TXN_00001202,2023-02-25 10:44:51,ACC_00041,107.04,CREDIT,RETAIL,WEB,USD,13039.97,10769.84,FR,DEV_000302,BEN_000792,0,NORMAL
TXN_00001203,2023-02-25 12:59:53,ACC_00429,9.97,TRANSFER,DIGITAL,MOBILE,USD,18964.09,26681.4,DE,DEV_001106,BEN_002044,0,NORMAL
TXN_00001204,2023-02-25 13:10:12,ACC_00344,33.1,WITHDRAWAL,RETAIL,MOBILE,USD,22171.71,4880.5,FR,DEV_001168,BEN_002293,0,NORMAL
TXN_00001205,2023-02-25 15:07:05,ACC_00424,39.81,CREDIT,OTHER,MOBILE,USD,43214.03,31002.26,SG,DEV_000570,BEN_001559,0,NORMAL
TXN_00001206,2023-02-25 15:36:03,ACC_00366,34.63,WITHDRAWAL,TRAVEL,ATM,USD,17481.81,47205.97,DE,DEV_000142,BEN_002165,0,NORMAL
TXN_00001207,2023-02-25 15:57:59,ACC_00120,113.33,DEBIT,TRAVEL,WEB,USD,31793.34,36162.97,CA,DEV_001365,BEN_000070,0,NORMAL
TXN_00001208,2023-02-25 16:20:33,ACC_00097,74.24,DEBIT,DIGITAL,WEB,USD,10748.85,10805.29,IN,DEV_000427,BEN_002926,0,NORMAL
TXN_00001209,2023-02-25 17:48:49,ACC_00145,46.23,WITHDRAWAL,TRAVEL,BRANCH,USD,12703.23,48559.79,US,DEV_000475,BEN_001099,0,NORMAL
TXN_00001210,2023-02-25 18:18:31,ACC_00216,150.44,TRANSFER,GROCERY,BRANCH,USD,32456.6,15423.64,CA,DEV_000537,BEN_000135,0,NORMAL
TXN_00001211,2023-02-25 18:37:55,ACC_00229,711.72,CREDIT,OTHER,ATM,USD,38139.27,21887.09,US,DEV_001638,BEN_000737,0,NORMAL
TXN_00001212,2023-02-25 21:13:46,ACC_00313,643.62,TRANSFER,OTHER,MOBILE,USD,23159.65,24956.04,DE,DEV_001167,BEN_002938,0,NORMAL
TXN_00001213,2023-02-25 22:32:57,ACC_00130,8.96,WITHDRAWAL,DIGITAL,BRANCH,USD,16821.47,49536.87,DE,DEV_001610,BEN_000138,0,NORMAL
TXN_00001214,2023-02-26 02:01:50,ACC_00352,179.92,WITHDRAWAL,RETAIL,WEB,USD,45522.55,3537.68,GB,DEV_001438,BEN_001877,0,NORMAL
TXN_00001215,2023-02-26 02:44:47,ACC_00377,72.7,TRANSFER,TRAVEL,BRANCH,USD,6876.81,34866.74,DE,DEV_001068,BEN_002761,0,NORMAL
TXN_00001216,2023-02-26 03:27:05,ACC_00318,108.44,CREDIT,GROCERY,MOBILE,USD,36063.64,18160.35,SG,DEV_000905,BEN_001438,0,NORMAL
TXN_00001217,2023-02-26 04:20:42,ACC_00472,55.82,CREDIT,DIGITAL,ATM,USD,34539.52,4008.43,DE,DEV_000860,BEN_001456,0,NORMAL
TXN_00001218,2023-02-26 04:52:00,ACC_00137,103.66,CREDIT,DIGITAL,MOBILE,USD,34543.23,46758.08,GB,DEV_000241,BEN_002288,0,NORMAL
TXN_00001219,2023-02-26 05:00:47,ACC_00324,107.95,CREDIT,RETAIL,BRANCH,USD,46777.48,29533.93,US,DEV_001106,BEN_002585,0,NORMAL
TXN_00001220,2023-02-26 05:42:19,ACC_00337,44.94,CREDIT,ATM,ATM,USD,36436.7,37700.55,DE,DEV_000395,BEN_000217,0,NORMAL
TXN_00001221,2023-02-26 06:05:19,ACC_00273,30.7,DEBIT,TRAVEL,ATM,USD,15148.1,12095.23,FR,DEV_001894,BEN_002929,0,NORMAL
TXN_00001222,2023-02-26 09:46:34,ACC_00117,52.54,DEBIT,GROCERY,MOBILE,USD,17735.12,38100.89,DE,DEV_001523,BEN_002555,0,NORMAL
TXN_00001223,2023-02-26 10:41:12,ACC_00306,119.24,WITHDRAWAL,DIGITAL,BRANCH,USD,19616.44,41440.92,DE,DEV_001090,BEN_002466,0,NORMAL
TXN_00001224,2023-02-26 12:34:40,ACC_00368,184.71,DEBIT,TRAVEL,MOBILE,USD,1637.35,21598.39,CA,DEV_000278,BEN_000387,0,NORMAL
TXN_00001225,2023-02-26 14:04:44,ACC_00094,250.64,CREDIT,GROCERY,BRANCH,USD,45684.16,28640.63,DE,DEV_000599,BEN_001158,0,NORMAL
TXN_00001226,2023-02-26 17:09:24,ACC_00168,49.75,CREDIT,OTHER,BRANCH,USD,3770.27,48596.44,SG,DEV_001940,BEN_001339,0,NORMAL
TXN_00001227,2023-02-26 17:40:59,ACC_00442,126.55,CREDIT,OTHER,WEB,USD,35019.73,42351.81,DE,DEV_001901,BEN_000923,0,NORMAL
TXN_00001228,2023-02-26 17:47:24,ACC_00203,285.72,WITHDRAWAL,GROCERY,ATM,USD,36535.03,22298.02,FR,DEV_000925,BEN_000595,0,NORMAL
TXN_00001229,2023-02-26 17:51:06,ACC_00341,364.57,WITHDRAWAL,OTHER,BRANCH,USD,42201.38,33262.24,GB,DEV_000858,BEN_002888,0,NORMAL
TXN_00001230,2023-02-26 19:37:27,ACC_00149,83.88,TRANSFER,DIGITAL,MOBILE,USD,27712.78,39233.15,GB,DEV_001983,BEN_000036,0,NORMAL
TXN_00001231,2023-02-26 19:49:36,ACC_00402,69.05,DEBIT,TRAVEL,MOBILE,USD,36290.69,1314.01,GB,DEV_000553,BEN_000829,0,NORMAL
TXN_00001232,2023-02-26 20:51:18,ACC_00183,113.22,DEBIT,GROCERY,WEB,USD,15205.87,29459.46,CA,DEV_000891,BEN_001767,0,NORMAL
TXN_00001233,2023-02-27 02:26:34,ACC_00413,22.65,TRANSFER,DIGITAL,WEB,USD,37304.64,49227.98,DE,DEV_001740,BEN_001636,0,NORMAL
TXN_00001234,2023-02-27 03:16:40,ACC_00152,71.36,TRANSFER,TRAVEL,WEB,USD,17236.45,47364.31,US,DEV_001904,BEN_000711,0,NORMAL
TXN_00001235,2023-02-27 03:18:30,ACC_00074,219.97,DEBIT,TRAVEL,ATM,USD,45151.64,41638.78,US,DEV_001373,BEN_002040,0,NORMAL
TXN_00001236,2023-02-27 03:19:52,ACC_00365,194.48,CREDIT,DIGITAL,WEB,USD,8252.75,5400.08,FR,DEV_001875,BEN_002730,0,NORMAL
TXN_00001237,2023-02-27 05:28:25,ACC_00401,65.08,DEBIT,TRAVEL,ATM,USD,15856.29,49702.67,CA,DEV_000738,BEN_001166,0,NORMAL
TXN_00001238,2023-02-27 05:39:29,ACC_00274,116.89,CREDIT,ATM,WEB,USD,24988.6,30515.95,IN,DEV_000048,BEN_002296,0,NORMAL
TXN_00001239,2023-02-27 06:51:39,ACC_00042,33.46,WITHDRAWAL,GROCERY,ATM,USD,38814.94,11223.12,CA,DEV_000283,BEN_002369,0,NORMAL
TXN_00001240,2023-02-27 07:34:35,ACC_00496,209.39,DEBIT,GROCERY,BRANCH,USD,37465.08,33746.01,DE,DEV_001374,BEN_001548,0,NORMAL
TXN_00001241,2023-02-27 10:17:08,ACC_00212,81.99,DEBIT,TRAVEL,WEB,USD,10614.77,42840.53,IN,DEV_000741,BEN_000723,0,NORMAL
TXN_00001242,2023-02-27 11:10:50,ACC_00101,64.64,WITHDRAWAL,DIGITAL,ATM,USD,7297.36,5705.16,US,DEV_001951,BEN_002830,0,NORMAL
TXN_00001243,2023-02-27 12:23:31,ACC_00045,58.32,WITHDRAWAL,RETAIL,BRANCH,USD,15268.08,45830.26,CA,DEV_001884,BEN_002675,0,NORMAL
TXN_00001244,2023-02-27 12:46:49,ACC_00082,83.47,WITHDRAWAL,OTHER,WEB,USD,24239.33,46018.19,FR,DEV_001433,BEN_001485,0,NORMAL
TXN_00001245,2023-02-27 14:04:27,ACC_00017,52.59,WITHDRAWAL,TRAVEL,BRANCH,USD,26996.35,771.87,SG,DEV_000945,BEN_002033,0,NORMAL
TXN_00001246,2023-02-27 15:35:39,ACC_00073,198.3,WITHDRAWAL,RETAIL,WEB,USD,21513.97,45025.92,US,DEV_001734,BEN_000323,0,NORMAL
TXN_00001247,2023-02-27 15:41:02,ACC_00014,56.02,TRANSFER,TRAVEL,MOBILE,USD,33188.2,47346.21,SG,DEV_001728,BEN_000930,0,NORMAL
TXN_00001248,2023-02-27 15:45:05,ACC_00433,608.84,TRANSFER,RETAIL,ATM,USD,21435.19,1980.82,CA,DEV_001336,BEN_001837,0,NORMAL
TXN_00001249,2023-02-27 15:54:02,ACC_00157,522.31,WITHDRAWAL,TRAVEL,MOBILE,USD,47321.82,14778.9,DE,DEV_001415,BEN_001161,0,NORMAL
TXN_00001250,2023-02-27 16:34:05,ACC_00223,30.88,WITHDRAWAL,DIGITAL,ATM,USD,13122.35,18718.06,DE,DEV_000582,BEN_001418,0,NORMAL
TXN_00001251,2023-02-27 17:28:16,ACC_00132,97.87,WITHDRAWAL,OTHER,MOBILE,USD,31405.87,17509.63,SG,DEV_001955,BEN_002952,0,NORMAL
TXN_00001252,2023-02-27 18:05:04,ACC_00338,41.23,WITHDRAWAL,RETAIL,WEB,USD,30607.76,37974.26,IN,DEV_000985,BEN_001693,0,NORMAL
TXN_00001253,2023-02-27 18:22:41,ACC_00404,60.83,CREDIT,ATM,MOBILE,USD,14150.58,17969.41,DE,DEV_001557,BEN_002109,0,NORMAL
TXN_00001254,2023-02-27 20:38:31,ACC_00376,995.17,CREDIT,DIGITAL,WEB,USD,20643.21,47833.28,DE,DEV_001583,BEN_001974,0,NORMAL
TXN_00001255,2023-02-27 21:10:45,ACC_00376,62.23,WITHDRAWAL,OTHER,ATM,USD,18337.13,49750.13,US,DEV_001852,BEN_002983,0,NORMAL
TXN_00001256,2023-02-27 21:49:21,ACC_00047,138.69,WITHDRAWAL,TRAVEL,WEB,USD,8707.7,15909.26,US,DEV_000880,BEN_001825,0,NORMAL
TXN_00001257,2023-02-27 22:16:38,ACC_00107,172.36,DEBIT,RETAIL,MOBILE,USD,23917.03,25489.16,CA,DEV_001937,BEN_002967,0,NORMAL
TXN_00001258,2023-02-27 22:30:58,ACC_00108,27.09,WITHDRAWAL,OTHER,BRANCH,USD,19394.45,27929.52,FR,DEV_000233,BEN_002376,0,NORMAL
TXN_00001259,2023-02-28 01:23:59,ACC_00265,32.26,WITHDRAWAL,GROCERY,ATM,USD,8998.04,29012.2,SG,DEV_001114,BEN_002943,0,NORMAL
TXN_00001260,2023-02-28 02:59:43,ACC_00205,21.17,TRANSFER,DIGITAL,BRANCH,USD,22549.01,18773.03,GB,DEV_000745,BEN_002216,0,NORMAL
TXN_00001261,2023-02-28 04:02:44,ACC_00079,31.09,CREDIT,RETAIL,BRANCH,USD,21150.01,8383.08,GB,DEV_000785,BEN_002406,0,NORMAL
TXN_00001262,2023-02-28 04:40:35,ACC_00155,2.94,WITHDRAWAL,DIGITAL,BRANCH,USD,6655.15,2822.57,DE,DEV_000765,BEN_001559,0,NORMAL
TXN_00001263,2023-02-28 05:57:41,ACC_00271,173.04,CREDIT,RETAIL,BRANCH,USD,6646.26,5406.8,CA,DEV_000711,BEN_002916,0,NORMAL
TXN_00001264,2023-02-28 09:20:42,ACC_00476,1058.95,CREDIT,GROCERY,BRANCH,USD,32410.62,45074.43,GB,DEV_001689,BEN_001984,0,NORMAL
TXN_00001265,2023-02-28 11:14:06,ACC_00485,107.49,DEBIT,ATM,MOBILE,USD,35358.38,14090.71,GB,DEV_001698,BEN_001848,0,NORMAL
TXN_00001266,2023-02-28 11:38:47,ACC_00247,16.45,CREDIT,GROCERY,WEB,USD,47064.9,3933.47,GB,DEV_001818,BEN_000683,0,NORMAL
TXN_00001267,2023-02-28 12:22:49,ACC_00019,41.62,CREDIT,TRAVEL,WEB,USD,4441.53,31214.13,GB,DEV_000006,BEN_002132,0,NORMAL
TXN_00001268,2023-02-28 12:28:13,ACC_00346,51.9,WITHDRAWAL,DIGITAL,BRANCH,USD,5981.29,3857.83,SG,DEV_001034,BEN_002296,0,NORMAL
TXN_00001269,2023-02-28 12:41:01,ACC_00436,26.55,TRANSFER,ATM,MOBILE,USD,2685.72,3595.64,SG,DEV_001361,BEN_000826,0,NORMAL
TXN_00001270,2023-02-28 13:27:47,ACC_00026,252.7,WITHDRAWAL,DIGITAL,BRANCH,USD,26658.2,31116.37,IN,DEV_001998,BEN_001520,0,NORMAL
TXN_00001271,2023-02-28 13:58:20,ACC_00217,238.01,WITHDRAWAL,OTHER,BRANCH,USD,31175.06,29610.62,GB,DEV_000643,BEN_000932,0,NORMAL
TXN_00001272,2023-02-28 15:15:12,ACC_00154,22.5,TRANSFER,RETAIL,ATM,USD,20235.82,2169.72,IN,DEV_001339,BEN_002529,0,NORMAL
TXN_00001273,2023-02-28 16:51:55,ACC_00154,214.88,TRANSFER,TRAVEL,MOBILE,USD,39915.32,23077.84,IN,DEV_000112,BEN_000646,0,NORMAL
TXN_00001274,2023-02-28 18:19:58,ACC_00174,562.38,DEBIT,TRAVEL,BRANCH,USD,34366.3,21844.84,CA,DEV_000080,BEN_000193,0,NORMAL
TXN_00001275,2023-02-28 19:37:00,ACC_00092,882.77,TRANSFER,DIGITAL,WEB,USD,49293.44,27379.79,GB,DEV_000453,BEN_001724,0,NORMAL
TXN_00001276,2023-02-28 20:09:29,ACC_00433,2802.46,WITHDRAWAL,TRAVEL,ATM,USD,6980.96,36918.45,GB,DEV_000048,BEN_002486,0,NORMAL
TXN_00001277,2023-02-28 20:28:41,ACC_00338,30.5,TRANSFER,DIGITAL,BRANCH,USD,3009.95,14211.72,IN,DEV_001687,BEN_000500,0,NORMAL
TXN_00001278,2023-02-28 21:07:48,ACC_00480,2667.95,TRANSFER,RETAIL,BRANCH,USD,13812.7,21695.74,CA,DEV_000091,BEN_000152,0,NORMAL
TXN_00001279,2023-02-28 22:39:52,ACC_00181,58.85,TRANSFER,RETAIL,BRANCH,USD,1050.6,39657.86,SG,DEV_001669,BEN_000669,0,NORMAL
TXN_00001280,2023-03-01 00:25:54,ACC_00131,44.21,CREDIT,DIGITAL,MOBILE,USD,46637.31,46135.56,US,DEV_000696,BEN_001544,0,NORMAL
