Transaction_ID,Timestamp,Account_ID,Amount,Transaction_Type,Merchant_Category,Channel,Currency,Balance_Before,Balance_After,Country_Code,Device_ID,Beneficiary_ID,Is_Anomaly,Scenario_Type
TXN_00000473,2023-04-04 20:48:35,ACC_00313,97.5,DEBIT,OTHER,MOBILE,USD,3288.39,1769.12,SG,DEV_001169,BEN_001101,0,NORMAL
TXN_00000474,2023-04-05 00:37:03,ACC_00169,113.35,CREDIT,OTHER,BRANCH,USD,29440.94,23101.33,IN,DEV_001395,BEN_002788,0,NORMAL
TXN_00000475,2023-04-05 03:26:45,ACC_00381,13.45,TRANSFER,GROCERY,BRANCH,USD,22544.82,19972.43,GB,DEV_001534,BEN_001372,0,NORMAL
TXN_00000476,2023-04-05 10:09:41,ACC_00448,90.21,WITHDRAWAL,ATM,MOBILE,USD,37461.39,19152.06,IN,DEV_001872,BEN_002432,0,NORMAL
TXN_00000477,2023-04-05 10:48:27,ACC_00483,352.22,DEBIT,DIGITAL,ATM,USD,45777.9,32178.05,IN,DEV_000602,BEN_002245,0,NORMAL
TXN_00000478,2023-04-05 13:31:44,ACC_00006,78.08,CREDIT,DIGITAL,ATM,USD,223.92,8100.63,DE,DEV_000797,BEN_001338,0,NORMAL
TXN_00000479,2023-04-05 13:43:25,ACC_00047,12324.24,WITHDRAWAL,RETAIL,BRANCH,USD,7604.0,32183.36,FR,DEV_001111,BEN_002209,1,CUSTOMER_RELATIVE_AMOUNT_SPIKE
TXN_00000480,2023-04-05 21:09:55,ACC_00334,187.14,TRANSFER,OTHER,MOBILE,USD,23250.93,28291.81,CA,DEV_000935,BEN_001002,0,NORMAL
TXN_00000481,2023-04-06 03:06:47,ACC_00392,118.87,DEBIT,GROCERY,BRANCH,USD,34846.05,20862.67,SG,DEV_000106,BEN_000421,0,NORMAL
TXN_00000482,2023-04-06 03:10:52,ACC_00198,196.52,DEBIT,RETAIL,WEB,USD,26751.32,13249.75,FR,DEV_001920,BEN_000864,0,NORMAL
TXN_00000483,2023-04-06 07:03:09,ACC_00033,68.68,TRANSFER,ATM,ATM,USD,45022.28,3796.03,FR,DEV_000458,BEN_000638,0,NORMAL
TXN_00000484,2023-04-06 10:28:26,ACC_00282,91.86,CREDIT,ATM,BRANCH,USD,7996.58,11246.59,DE,DEV_000195,BEN_001365,0,NORMAL
TXN_00000485,2023-04-07 00:15:18,ACC_00238,110.54,TRANSFER,DIGITAL,WEB,USD,38925.62,32325.3,GB,DEV_001886,BEN_000751,1,NETWORK_SESSION_BURST_AROUND_TRANSACTION
TXN_00000486,2023-04-07 02:30:11,ACC_00015,14.07,TRANSFER,TRAVEL,ATM,USD,45412.84,35925.36,IN,DEV_001382,BEN_000685,0,NORMAL
TXN_00000487,2023-04-07 02:52:29,ACC_00196,322.91,WITHDRAWAL,ATM,WEB,USD,6942.47,4198.09,GB,DEV_001470,BEN_002620,0,NORMAL
TXN_00000488,2023-04-07 04:34:08,ACC_00304,135.13,WITHDRAWAL,DIGITAL,ATM,USD,4716.45,17272.84,FR,DEV_000117,BEN_000104,0,NORMAL
TXN_00000489,2023-04-07 08:13:08,ACC_00061,128.71,TRANSFER,ATM,WEB,USD,40729.11,12672.57,SG,DEV_000370,BEN_000525,0,NORMAL
TXN_00000490,2023-04-07 13:11:28,ACC_00178,93.5,DEBIT,OTHER,BRANCH,USD,41003.47,26951.58,GB,DEV_000154,BEN_000928,0,NORMAL
TXN_00000491,2023-04-07 15:03:04,ACC_00458,189.82,CREDIT,DIGITAL,WEB,USD,10791.24,44353.22,GB,DEV_001846,BEN_002242,0,NORMAL
TXN_00000492,2023-04-07 23:13:34,ACC_00199,30.6,WITHDRAWAL,ATM,ATM,USD,1181.4,5001.72,IN,DEV_000979,BEN_002310,0,NORMAL
TXN_00000493,2023-04-08 01:56:23,ACC_00273,30.57,DEBIT,OTHER,MOBILE,USD,45487.41,46772.49,IN,DEV_001142,BEN_002399,0,NORMAL
TXN_00000494,2023-04-08 03:12:02,ACC_00364,17.5,TRANSFER,OTHER,BRANCH,USD,33226.9,30367.31,DE,DEV_000046,BEN_001481,0,NORMAL
TXN_00000495,2023-04-08 09:03:23,ACC_00485,20.0,CREDIT,OTHER,ATM,USD,38520.77,26008.36,DE,DEV_001243,BEN_000767,0,NORMAL
TXN_00000496,2023-04-08 11:15:18,ACC_00170,457.32,DEBIT,DIGITAL,ATM,USD,43323.91,43211.17,GB,DEV_001779,BEN_002067,0,NORMAL
TXN_00000497,2023-04-08 22:45:28,ACC_00039,308.63,DEBIT,ATM,ATM,USD,26603.44,31802.35,GB,DEV_000832,BEN_002979,0,NORMAL
TXN_00000498,2023-04-09 02:34:32,ACC_00201,287.83,CREDIT,DIGITAL,WEB,USD,28104.97,11707.4,US,DEV_000529,BEN_002865,0,NORMAL
TXN_00000499,2023-04-09 04:08:08,ACC_00066,99.95,WITHDRAWAL,RETAIL,MOBILE,USD,23611.91,6387.13,US,DEV_000028,BEN_002634,0,NORMAL
TXN_00000500,2023-04-09 04:40:29,ACC_00394,171.1,WITHDRAWAL,GROCERY,ATM,USD,13029.78,28928.23,DE,DEV_001415,BEN_002623,0,NORMAL
TXN_00000501,2023-04-09 23:52:52,ACC_00063,261.13,TRANSFER,OTHER,ATM,USD,25775.42,18432.04,SG,DEV_000937,BEN_000328,0,NORMAL
TXN_00000502,2023-04-10 00:25:26,ACC_00108,40.28,CREDIT,OTHER,WEB,USD,18242.12,38256.96,DE,DEV_000797,BEN_002006,0,NORMAL
TXN_00000503,2023-04-10 14:14:51,ACC_00047,477.05,CREDIT,TRAVEL,ATM,USD,41442.04,1673.44,SG,DEV_001543,BEN_000894,0,NORMAL
TXN_00000504,2023-04-10 20:16:58,ACC_00137,32.06,CREDIT,RETAIL,ATM,USD,49351.92,31705.02,GB,DEV_000121,BEN_001148,0,NORMAL
TXN_00000505,2023-04-11 03:41:33,ACC_00340,51.41,CREDIT,GROCERY,WEB,USD,46843.15,19696.26,CA,DEV_001535,BEN_001174,1,IMSI_IMEI_PAIR_NOVELTY
TXN_00000506,2023-04-11 04:00:39,ACC_00047,131.95,CREDIT,DIGITAL,ATM,USD,27555.6,559.96,CA,DEV_000409,BEN_002874,0,NORMAL
TXN_00000507,2023-04-11 08:01:31,ACC_00418,366.69,CREDIT,TRAVEL,MOBILE,USD,8743.45,39126.6,CA,DEV_000925,BEN_002885,0,NORMAL
TXN_00000508,2023-04-11 14:06:09,ACC_00107,272.47,DEBIT,RETAIL,WEB,USD,33553.36,31771.79,GB,DEV_001882,BEN_001074,0,NORMAL
TXN_00000509,2023-04-11 18:37:59,ACC_00431,62.41,TRANSFER,ATM,BRANCH,USD,30641.6,15920.45,IN,DEV_000976,BEN_001211,0,NORMAL
TXN_00000510,2023-04-12 03:55:20,ACC_00028,113.07,WITHDRAWAL,DIGITAL,MOBILE,USD,32328.88,23025.67,DE,DEV_000671,BEN_000828,0,NORMAL
TXN_00000511,2023-04-12 07:51:25,ACC_00470,94.31,WITHDRAWAL,DIGITAL,BRANCH,USD,35136.84,14144.93,US,DEV_001016,BEN_002446,0,NORMAL
TXN_00000512,2023-04-12 11:15:41,ACC_00326,110.49,CREDIT,RETAIL,ATM,USD,27674.33,13986.03,CA,DEV_000465,BEN_001799,1,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN
TXN_00000513,2023-04-13 00:37:20,ACC_00457,140.82,TRANSFER,OTHER,BRANCH,USD,44259.28,22589.17,DE,DEV_001620,BEN_000393,0,NORMAL
TXN_00000514,2023-04-13 22:55:08,ACC_00379,55.62,WITHDRAWAL,ATM,ATM,USD,436.45,26155.72,FR,DEV_001960,BEN_000723,1,NEW_BENEFICIARY
TXN_00000515,2023-04-14 03:03:07,ACC_00438,13.57,WITHDRAWAL,RETAIL,ATM,USD,46036.01,18890.62,CA,DEV_000517,BEN_000267,1,ODD_HOUR_TRANSACTION
TXN_00000516,2023-04-14 00:13:52,ACC_00413,116.39,WITHDRAWAL,GROCERY,BRANCH,USD,6379.96,14397.28,US,DEV_001830,BEN_000809,0,NORMAL
TXN_00000517,2023-04-14 02:51:07,ACC_00488,35.82,WITHDRAWAL,ATM,MOBILE,USD,43015.44,17342.57,DE,DEV_001035,BEN_001981,0,NORMAL
TXN_00000518,2023-04-14 03:25:16,ACC_00295,32.27,TRANSFER,GROCERY,BRANCH,USD,19970.29,29316.76,DE,DEV_000615,BEN_001279,1,IMSI_IMEI_PAIR_NOVELTY
TXN_00000519,2023-04-14 17:37:38,ACC_00273,443.82,DEBIT,OTHER,WEB,USD,33679.29,23245.91,DE,DEV_001150,BEN_002145,0,NORMAL
TXN_00000520,2023-04-14 19:25:52,ACC_00353,43499.03,CREDIT,RETAIL,ATM,USD,41082.44,42331.19,SG,DEV_000814,BEN_002146,1,AMOUNT_VELOCITY_SPIKE
TXN_00000521,2023-04-15 03:02:26,ACC_00333,137.06,DEBIT,TRAVEL,ATM,USD,7089.75,19148.56,IN,DEV_001212,BEN_000238,0,NORMAL
TXN_00000522,2023-04-15 03:51:18,ACC_00095,36.81,DEBIT,OTHER,WEB,USD,16191.35,42956.47,FR,DEV_001291,BEN_001252,0,NORMAL
TXN_00000523,2023-04-15 08:51:55,ACC_00257,108.83,TRANSFER,TRAVEL,ATM,USD,15764.34,22852.89,CA,DEV_001301,BEN_002358,0,NORMAL
TXN_00000524,2023-04-15 15:28:52,ACC_00194,260.22,CREDIT,TRAVEL,WEB,USD,22086.78,31245.56,IN,DEV_001740,BEN_001439,0,NORMAL
TXN_00000525,2023-04-16 05:34:13,ACC_00118,31.84,TRANSFER,GROCERY,WEB,USD,17234.16,31880.09,DE,DEV_000811,BEN_001719,0,NORMAL
TXN_00000526,2023-04-16 10:20:13,ACC_00137,48.17,DEBIT,DIGITAL,WEB,USD,28938.25,14172.8,US,DEV_000880,BEN_001669,0,NORMAL
TXN_00000527,2023-04-16 19:20:55,ACC_00259,495.52,CREDIT,ATM,BRANCH,USD,32518.4,7238.18,US,DEV_000911,BEN_000664,1,IMSI_IMEI_PAIR_NOVELTY
TXN_00000528,2023-04-16 21:02:21,ACC_00132,955.14,CREDIT,TRAVEL,MOBILE,USD,29905.4,8450.27,FR,DEV_000686,BEN_001800,0,NORMAL
TXN_00000529,2023-04-17 13:34:51,ACC_00420,53.87,CREDIT,RETAIL,ATM,USD,30614.46,3723.53,IN,DEV_001208,BEN_002081,0,NORMAL
TXN_00000530,2023-04-18 00:52:17,ACC_00460,114.15,WITHDRAWAL,TRAVEL,BRANCH,USD,40354.73,14588.5,IN,DEV_001499,BEN_001412,0,NORMAL
TXN_00000531,2023-04-18 01:18:51,ACC_00175,109.35,CREDIT,OTHER,ATM,USD,640.18,18000.04,DE,DEV_000651,BEN_000322,0,NORMAL
TXN_00000532,2023-04-18 05:56:01,ACC_00136,602.29,CREDIT,ATM,ATM,USD,13571.32,43727.32,DE,DEV_000176,BEN_001785,0,NORMAL
TXN_00000533,2023-04-18 09:58:01,ACC_00403,139.07,TRANSFER,ATM,BRANCH,USD,35478.48,22870.52,CA,DEV_001686,BEN_000439,0,NORMAL
TXN_00000534,2023-04-19 03:58:59,ACC_00178,227.78,CREDIT,GROCERY,ATM,USD,47824.48,41791.56,GB,DEV_001097,BEN_002323,0,NORMAL
TXN_00000535,2023-04-19 21:26:22,ACC_00216,60.87,TRANSFER,OTHER,WEB,USD,42361.03,26191.14,GB,DEV_000004,BEN_002386,0,NORMAL
TXN_00000536,2023-04-20 06:03:09,ACC_00050,33.39,DEBIT,DIGITAL,WEB,USD,45887.33,1396.07,FR,DEV_000457,BEN_000557,0,NORMAL
TXN_00000537,2023-04-20 06:48:59,ACC_00301,325.54,DEBIT,ATM,BRANCH,USD,1667.6,1227.81,GB,DEV_000391,BEN_001746,0,NORMAL
TXN_00000538,2023-04-20 13:38:05,ACC_00089,24.41,WITHDRAWAL,RETAIL,ATM,USD,36593.24,21989.87,GB,DEV_000452,BEN_000440,0,NORMAL
TXN_00000539,2023-04-21 00:23:36,ACC_00451,103.69,DEBIT,OTHER,WEB,USD,22709.63,46585.85,FR,DEV_001118,BEN_000406,0,NORMAL
TXN_00000540,2023-04-21 01:38:21,ACC_00103,184.39,DEBIT,DIGITAL,BRANCH,USD,24134.99,13148.55,US,DEV_000045,BEN_000883,0,NORMAL
TXN_00000541,2023-04-21 06:45:54,ACC_00096,72.79,WITHDRAWAL,TRAVEL,BRANCH,USD,40350.08,16264.19,FR,DEV_000896,BEN_000462,0,NORMAL
TXN_00000542,2023-04-22 04:16:18,ACC_00374,9.81,CREDIT,DIGITAL,WEB,USD,28082.4,14282.86,US,DEV_000278,BEN_000332,0,NORMAL
TXN_00000543,2023-04-22 04:28:21,ACC_00334,57.89,TRANSFER,OTHER,BRANCH,USD,10935.2,26065.31,FR,DEV_001777,BEN_002770,0,NORMAL
TXN_00000544,2023-04-22 06:25:12,ACC_00319,22.46,WITHDRAWAL,GROCERY,ATM,USD,48309.89,6370.17,CA,DEV_001383,BEN_002144,0,NORMAL
TXN_00000545,2023-04-22 10:15:49,ACC_00292,25.07,CREDIT,OTHER,ATM,USD,20507.34,24890.77,SG,DEV_000555,BEN_002456,0,NORMAL
TXN_00000546,2023-04-22 15:35:02,ACC_00483,15.51,CREDIT,RETAIL,WEB,USD,12293.42,25708.04,SG,DEV_001784,BEN_001105,0,NORMAL
TXN_00000547,2023-04-22 17:07:43,ACC_00032,198.07,CREDIT,TRAVEL,MOBILE,USD,12212.6,4927.49,IN,DEV_001148,BEN_001623,0,NORMAL
TXN_00000548,2023-04-22 20:33:41,ACC_00254,19.68,CREDIT,OTHER,MOBILE,USD,12407.81,35312.96,FR,DEV_000487,BEN_001185,0,NORMAL
TXN_00000549,2023-04-23 16:32:36,ACC_00293,109.4,TRANSFER,RETAIL,MOBILE,USD,1251.78,25384.0,FR,DEV_000950,BEN_002779,0,NORMAL
TXN_00000550,2023-04-23 16:36:26,ACC_00190,258.28,TRANSFER,GROCERY,ATM,USD,39297.95,22013.74,US,DEV_000110,BEN_001862,0,NORMAL
TXN_00000551,2023-04-23 18:44:53,ACC_00394,27.9,WITHDRAWAL,OTHER,BRANCH,USD,41445.96,49707.3,DE,DEV_000584,BEN_002340,0,NORMAL
TXN_00000552,2023-04-23 20:11:39,ACC_00271,82.04,DEBIT,GROCERY,ATM,USD,33812.62,13138.6,IN,DEV_001861,BEN_001157,0,NORMAL
TXN_00000553,2023-04-24 05:08:49,ACC_00193,228.17,TRANSFER,RETAIL,MOBILE,USD,12191.22,28931.27,SG,DEV_001452,BEN_000154,0,NORMAL
TXN_00000554,2023-04-24 13:13:54,ACC_00415,51.16,TRANSFER,ATM,MOBILE,USD,22211.16,7559.02,FR,DEV_000600,BEN_000390,0,NORMAL
TXN_00000555,2023-04-24 13:34:42,ACC_00292,60.82,WITHDRAWAL,TRAVEL,BRANCH,USD,38470.75,41215.86,GB,DEV_000685,BEN_001829,0,NORMAL
TXN_00000556,2023-04-24 14:18:55,ACC_00354,365.77,CREDIT,OTHER,WEB,USD,26123.01,18085.8,IN,DEV_001383,BEN_001256,0,NORMAL
TXN_00000557,2023-04-24 15:56:55,ACC_00162,23.41,WITHDRAWAL,RETAIL,WEB,USD,46961.61,9300.84,IN,DEV_000702,BEN_001320,1,CALL_THEN_NEW_BENEFICIARY
TXN_00000558,2023-04-24 16:56:40,ACC_00303,42.21,CREDIT,RETAIL,ATM,USD,38233.03,32884.38,US,DEV_001269,BEN_002893,0,NORMAL
TXN_00000559,2023-04-24 22:00:16,ACC_00093,899.2,DEBIT,GROCERY,BRANCH,USD,41131.13,17993.83,SG,DEV_001453,BEN_001961,0,NORMAL
TXN_00000560,2023-04-24 23:21:54,ACC_00249,65.85,TRANSFER,GROCERY,MOBILE,USD,20803.72,8614.24,FR,DEV_001518,BEN_002944,0,NORMAL
TXN_00000561,2023-04-25 01:38:24,ACC_00408,235.76,WITHDRAWAL,TRAVEL,MOBILE,USD,19064.9,32965.43,IN,DEV_000127,BEN_002196,0,NORMAL
TXN_00000562,2023-04-25 05:16:50,ACC_00196,42.71,WITHDRAWAL,DIGITAL,BRANCH,USD,37783.57,940.07,FR,DEV_001545,BEN_001348,0,NORMAL
TXN_00000563,2023-04-25 07:17:55,ACC_00184,17.57,WITHDRAWAL,DIGITAL,ATM,USD,1968.3,5553.07,GB,DEV_001975,BEN_001232,1,TRANSACTION_BURST
TXN_00000564,2023-04-25 08:51:34,ACC_00003,45.17,CREDIT,OTHER,MOBILE,USD,451.85,35819.44,SG,DEV_000021,BEN_001941,0,NORMAL
TXN_00000565,2023-04-25 09:19:52,ACC_00332,63.21,DEBIT,TRAVEL,BRANCH,USD,17552.75,28806.84,US,DEV_001142,BEN_000572,0,NORMAL
TXN_00000566,2023-04-25 09:35:22,ACC_00330,441.28,TRANSFER,DIGITAL,ATM,USD,29076.02,11919.85,SG,DEV_001750,BEN_000669,0,NORMAL
TXN_00000567,2023-04-25 10:29:42,ACC_00151,157.06,TRANSFER,RETAIL,WEB,USD,30045.62,29188.84,IN,DEV_001508,BEN_001167,0,NORMAL
TXN_00000568,2023-04-25 13:45:11,ACC_00399,233.93,CREDIT,ATM,BRANCH,USD,4241.55,4098.83,CA,DEV_000141,BEN_001866,0,NORMAL
TXN_00000569,2023-04-25 16:22:52,ACC_00128,70.29,DEBIT,OTHER,MOBILE,USD,8872.51,36091.61,US,DEV_001342,BEN_000817,0,NORMAL
TXN_00000570,2023-04-25 22:10:11,ACC_00296,43184.83,DEBIT,DIGITAL,ATM,USD,18173.25,43179.29,DE,DEV_000260,BEN_000537,1,AMOUNT_PLUS_NEW_BENEFICIARY
TXN_00000571,2023-04-26 02:30:34,ACC_00130,399.67,DEBIT,OTHER,WEB,USD,28054.52,6893.64,FR,DEV_001219,BEN_002323,0,NORMAL
TXN_00000572,2023-04-26 02:34:26,ACC_00192,55.4,CREDIT,TRAVEL,ATM,USD,6778.36,27379.68,US,DEV_000149,BEN_000722,0,NORMAL
TXN_00000573,2023-04-26 02:48:48,ACC_00146,422.09,DEBIT,GROCERY,WEB,USD,37772.7,13589.45,CA,DEV_000845,BEN_002188,0,NORMAL
TXN_00000574,2023-04-26 02:54:26,ACC_00453,56187.25,DEBIT,OTHER,WEB,USD,48846.79,26750.0,GB,DEV_001403,BEN_002333,1,CALL_THEN_HIGH_VALUE_TRANSFER
TXN_00000575,2023-04-26 15:24:03,ACC_00458,129.32,WITHDRAWAL,TRAVEL,MOBILE,USD,35170.37,4167.7,SG,DEV_000476,BEN_001076,0,NORMAL
TXN_00000576,2023-04-26 17:02:03,ACC_00195,146.47,WITHDRAWAL,ATM,BRANCH,USD,31358.45,25487.72,CA,DEV_001859,BEN_002211,0,NORMAL
TXN_00000577,2023-04-26 17:58:11,ACC_00431,84761.14,WITHDRAWAL,RETAIL,ATM,USD,38524.19,28265.06,GB,DEV_000982,BEN_001602,1,CUSTOMER_RELATIVE_AMOUNT_SPIKE
TXN_00000578,2023-04-26 20:58:24,ACC_00341,77850.81,CREDIT,ATM,WEB,USD,40844.42,17148.32,IN,DEV_000392,BEN_000330,1,CUSTOMER_RELATIVE_AMOUNT_SPIKE
TXN_00000579,2023-04-26 21:48:52,ACC_00135,18.08,CREDIT,GROCERY,BRANCH,USD,1746.59,43453.93,SG,DEV_001140,BEN_002659,0,NORMAL
TXN_00000580,2023-04-27 01:24:45,ACC_00380,7.21,CREDIT,DIGITAL,ATM,USD,24566.47,32170.63,SG,DEV_000729,BEN_002878,0,NORMAL
TXN_00000581,2023-04-27 10:42:42,ACC_00468,279.19,TRANSFER,DIGITAL,BRANCH,USD,38285.28,40048.38,CA,DEV_000924,BEN_001268,0,NORMAL
TXN_00000582,2023-04-27 12:22:22,ACC_00224,133.39,WITHDRAWAL,OTHER,ATM,USD,11916.87,29821.94,DE,DEV_001383,BEN_002698,0,NORMAL
TXN_00000583,2023-04-28 02:56:02,ACC_00468,162.05,CREDIT,GROCERY,WEB,USD,17209.02,40596.49,CA,DEV_001504,BEN_002740,1,UNUSUAL_CALL_BEFORE_TRANSACTION
TXN_00000584,2023-04-28 08:59:04,ACC_00465,95.97,TRANSFER,GROCERY,ATM,USD,49815.93,32266.58,CA,DEV_001239,BEN_001982,0,NORMAL
TXN_00000585,2023-04-28 11:24:33,ACC_00191,68.29,DEBIT,TRAVEL,BRANCH,USD,21358.35,6563.99,GB,DEV_001797,BEN_002607,0,NORMAL
TXN_00000586,2023-04-28 14:15:38,ACC_00208,33.72,CREDIT,GROCERY,ATM,USD,663.73,40654.42,SG,DEV_000481,BEN_000014,0,NORMAL
TXN_00000587,2023-04-28 16:42:52,ACC_00187,48.59,TRANSFER,RETAIL,WEB,USD,43015.56,6009.43,IN,DEV_001366,BEN_000510,0,NORMAL
TXN_00000588,2023-04-28 22:14:20,ACC_00489,14.25,CREDIT,DIGITAL,WEB,USD,36893.16,9220.98,GB,DEV_000836,BEN_001896,0,NORMAL
TXN_00000589,2023-04-29 05:51:52,ACC_00293,36886.18,DEBIT,ATM,WEB,USD,21409.8,26345.64,IN,DEV_000098,BEN_002563,1,CALL_THEN_HIGH_VALUE_TRANSFER
TXN_00000590,2023-04-29 06:39:11,ACC_00390,341.22,CREDIT,OTHER,MOBILE,USD,35034.69,32555.14,CA,DEV_000274,BEN_002193,1,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN
TXN_00000591,2023-04-29 10:42:21,ACC_00248,156.06,CREDIT,TRAVEL,BRANCH,USD,43416.91,32816.77,SG,DEV_001235,BEN_002854,0,NORMAL
TXN_00000592,2023-04-29 12:23:27,ACC_00493,173.94,WITHDRAWAL,TRAVEL,WEB,USD,20305.09,34937.78,GB,DEV_001078,BEN_000029,0,NORMAL
TXN_00000593,2023-04-29 18:19:54,ACC_00239,23.95,WITHDRAWAL,ATM,ATM,USD,6116.55,45104.16,IN,DEV_001340,BEN_000102,1,CALL_THEN_NEW_BENEFICIARY
TXN_00000594,2023-04-29 23:10:00,ACC_00289,33.07,WITHDRAWAL,OTHER,BRANCH,USD,31059.3,10135.22,DE,DEV_001918,BEN_002598,0,NORMAL
TXN_00000595,2023-04-30 02:50:00,ACC_00464,43.18,TRANSFER,GROCERY,MOBILE,USD,25861.36,34462.04,DE,DEV_001802,BEN_001529,0,NORMAL
TXN_00000596,2023-04-30 07:48:47,ACC_00410,60.98,DEBIT,RETAIL,WEB,USD,18373.1,46143.67,FR,DEV_001352,BEN_002415,0,NORMAL
TXN_00000597,2023-04-30 15:18:07,ACC_00089,7.98,TRANSFER,RETAIL,BRANCH,USD,30422.65,33644.29,FR,DEV_001188,BEN_002969,0,NORMAL
TXN_00000598,2023-04-30 20:26:24,ACC_00287,647.05,DEBIT,DIGITAL,ATM,USD,45879.83,3955.44,FR,DEV_000539,BEN_000117,0,NORMAL
TXN_00000599,2023-04-30 22:04:38,ACC_00230,107.61,WITHDRAWAL,ATM,ATM,USD,40546.36,14893.09,GB,DEV_001481,BEN_001690,0,NORMAL
TXN_00000600,2023-04-30 22:53:01,ACC_00464,119.95,DEBIT,DIGITAL,MOBILE,USD,40845.8,43667.73,CA,DEV_001097,BEN_002273,0,NORMAL
TXN_00000601,2023-05-01 07:16:08,ACC_00061,102.94,TRANSFER,OTHER,ATM,USD,44920.09,817.56,US,DEV_000926,BEN_000971,0,NORMAL
TXN_00000602,2023-05-01 07:49:54,ACC_00280,472.14,DEBIT,TRAVEL,WEB,USD,30498.42,36135.46,US,DEV_001041,BEN_000739,0,NORMAL
TXN_00000603,2023-05-01 09:08:42,ACC_00185,92.48,TRANSFER,DIGITAL,BRANCH,USD,4798.04,38358.11,FR,DEV_000652,BEN_000410,0,NORMAL
TXN_00000604,2023-05-01 14:56:56,ACC_00174,64.43,WITHDRAWAL,DIGITAL,BRANCH,USD,45220.17,33935.65,US,DEV_001406,BEN_002099,0,NORMAL
TXN_00000605,2023-05-01 16:07:14,ACC_00341,683.44,WITHDRAWAL,TRAVEL,BRANCH,USD,4139.31,35899.31,SG,DEV_000333,BEN_002133,0,NORMAL
TXN_00000606,2023-05-01 16:20:47,ACC_00066,13.7,TRANSFER,GROCERY,BRANCH,USD,16891.86,33503.28,SG,DEV_001911,BEN_001204,0,NORMAL
TXN_00000607,2023-05-01 21:31:15,ACC_00407,141.87,DEBIT,OTHER,WEB,USD,18749.91,29134.07,SG,DEV_001260,BEN_002353,0,NORMAL
TXN_00000608,2023-05-02 07:49:49,ACC_00057,113.09,DEBIT,TRAVEL,MOBILE,USD,35829.87,43768.15,US,DEV_000097,BEN_000204,0,NORMAL
TXN_00000609,2023-05-02 08:35:21,ACC_00399,29.67,TRANSFER,DIGITAL,ATM,USD,3859.94,15502.17,SG,DEV_000932,BEN_001019,0,NORMAL
TXN_00000610,2023-05-02 11:51:21,ACC_00119,58.76,WITHDRAWAL,DIGITAL,WEB,USD,7564.84,32284.18,GB,DEV_001721,BEN_002058,1,NETWORK_SESSION_BURST_AROUND_TRANSACTION
TXN_00000611,2023-05-02 15:15:01,ACC_00487,42.82,WITHDRAWAL,ATM,BRANCH,USD,26847.41,35188.76,US,DEV_000784,BEN_001240,0,NORMAL
TXN_00000612,2023-05-02 16:45:21,ACC_00041,189.0,CREDIT,TRAVEL,ATM,USD,8707.3,33638.43,SG,DEV_001884,BEN_000006,0,NORMAL
TXN_00000613,2023-05-02 16:47:02,ACC_00370,60.13,CREDIT,TRAVEL,MOBILE,USD,10171.37,37371.09,DE,DEV_000235,BEN_002018,1,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN
TXN_00000614,2023-05-02 19:38:08,ACC_00007,48.47,CREDIT,RETAIL,BRANCH,USD,1195.3,9964.18,DE,DEV_001224,BEN_000320,0,NORMAL
TXN_00000615,2023-05-02 21:23:46,ACC_00046,1.59,DEBIT,TRAVEL,WEB,USD,11256.17,49953.95,SG,DEV_000071,BEN_000090,0,NORMAL
TXN_00000616,2023-05-02 21:50:53,ACC_00446,121.89,CREDIT,ATM,BRANCH,USD,2463.39,228.42,IN,DEV_000921,BEN_002936,0,NORMAL
TXN_00000617,2023-05-02 23:56:41,ACC_00130,34.87,CREDIT,OTHER,WEB,USD,34249.43,29310.86,FR,DEV_000312,BEN_000403,0,NORMAL
TXN_00000618,2023-05-03 04:15:18,ACC_00143,69758.51,CREDIT,OTHER,MOBILE,USD,47251.7,30445.81,IN,DEV_001378,BEN_000519,1,AMOUNT_VELOCITY_SPIKE
TXN_00000619,2023-05-04 00:49:29,ACC_00089,318.12,CREDIT,RETAIL,ATM,USD,41536.35,31856.77,SG,DEV_000672,BEN_002981,1,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN
TXN_00000620,2023-05-04 05:25:00,ACC_00139,302.75,CREDIT,OTHER,WEB,USD,48317.93,45459.89,DE,DEV_001601,BEN_000291,0,NORMAL
TXN_00000621,2023-05-04 05:40:40,ACC_00232,1.38,TRANSFER,ATM,MOBILE,USD,33547.36,49727.35,IN,DEV_001932,BEN_000961,0,NORMAL
TXN_00000622,2023-05-04 10:09:43,ACC_00415,187.39,DEBIT,DIGITAL,MOBILE,USD,32882.4,11760.58,FR,DEV_001787,BEN_002701,0,NORMAL
TXN_00000623,2023-05-04 11:00:34,ACC_00016,63.65,DEBIT,RETAIL,MOBILE,USD,22968.56,591.53,SG,DEV_000914,BEN_002373,1,UNUSUAL_LOCATION_CONTEXT
TXN_00000624,2023-05-04 12:38:37,ACC_00381,134.86,WITHDRAWAL,ATM,ATM,USD,34074.39,2038.61,US,DEV_000972,BEN_001155,0,NORMAL
TXN_00000625,2023-05-05 02:08:10,ACC_00451,215.12,DEBIT,DIGITAL,ATM,USD,29695.21,15183.85,FR,DEV_001314,BEN_002418,0,NORMAL
