CDR_ID,IPDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
CDR202600030547,IPDR202600000151,ADDITIONAL_SESSION,-122,1
CDR202600017955,IPDR202600000157,ADDITIONAL_SESSION,-50,1
CDR202600007546,IPDR202600000180,ADDITIONAL_SESSION,-207,1
CDR202600023347,IPDR202600000199,ADDITIONAL_SESSION,208,1
CDR202600045732,IPDR202600000203,ADDITIONAL_SESSION,-234,1
CDR202600048668,IPDR202600000206,PRIMARY_SESSION,-1403,1
CDR202600055887,IPDR202600000223,PRIMARY_SESSION,136,1
CDR202600059220,IPDR202600000240,PRIMARY_SESSION,-43,1
CDR202600046336,IPDR202600000257,PRIMARY_SESSION,120,1
CDR202600016247,IPDR202600000265,ADDITIONAL_SESSION,963,1
CDR202600084956,IPDR202600000271,ADDITIONAL_SESSION,-44,1
CDR202600035364,IPDR202600000274,PRIMARY_SESSION,-157,1
CDR202600008645,IPDR202600000292,PRIMARY_SESSION,39,1
CDR202600071812,IPDR202600000293,ADDITIONAL_SESSION,-255,1
CDR202600012932,IPDR202600000304,PRIMARY_SESSION,1007,1
CDR202600008740,IPDR202600000311,PRIMARY_SESSION,812,1
CDR202600024475,IPDR202600000334,ADDITIONAL_SESSION,-771,1
CDR202600027164,IPDR202600000336,PRIMARY_SESSION,-494,1
CDR202600050933,IPDR202600000366,PRIMARY_SESSION,598,1
CDR202600045683,IPDR202600000391,ADDITIONAL_SESSION,200,1
CDR202600060994,IPDR202600000395,PRIMARY_SESSION,-232,1
CDR202600055605,IPDR202600000413,ADDITIONAL_SESSION,-1778,1
CDR202600025849,IPDR202600000421,ADDITIONAL_SESSION,86,1
CDR202600043452,IPDR202600000427,PRIMARY_SESSION,-875,1
CDR202600002511,IPDR202600000436,ADDITIONAL_SESSION,172,1
CDR202600080555,IPDR202600000437,ADDITIONAL_SESSION,407,1
CDR202600068716,IPDR202600000459,PRIMARY_SESSION,-414,1
CDR202600080480,IPDR202600000493,PRIMARY_SESSION,-926,1
CDR202600038003,IPDR202600000521,PRIMARY_SESSION,-49,1
CDR202600004565,IPDR202600000533,ADDITIONAL_SESSION,231,1
CDR202600041124,IPDR202600000536,ADDITIONAL_SESSION,-116,1
CDR202600052844,IPDR202600000539,PRIMARY_SESSION,-112,1
CDR202600042462,IPDR202600000559,ADDITIONAL_SESSION,279,1
CDR202600081026,IPDR202600000562,PRIMARY_SESSION,-866,1
CDR202600035565,IPDR202600000623,PRIMARY_SESSION,-18,1
CDR202600035506,IPDR202600000631,ADDITIONAL_SESSION,-732,1
CDR202600018344,IPDR202600000671,ADDITIONAL_SESSION,-79,1
CDR202600049638,IPDR202600000679,ADDITIONAL_SESSION,825,1
CDR202600044532,IPDR202600000684,PRIMARY_SESSION,290,1
CDR202600049756,IPDR202600000694,ADDITIONAL_SESSION,-254,1
CDR202600071812,IPDR202600000705,ADDITIONAL_SESSION,-90,1
CDR202600087274,IPDR202600000762,PRIMARY_SESSION,60,1
CDR202600030673,IPDR202600000765,ADDITIONAL_SESSION,-7,1
CDR202600088578,IPDR202600000774,ADDITIONAL_SESSION,-1068,1
CDR202600021202,IPDR202600000779,PRIMARY_SESSION,29,1
CDR202600012932,IPDR202600000851,ADDITIONAL_SESSION,-299,1
CDR202600050339,IPDR202600000859,PRIMARY_SESSION,47,1
CDR202600023665,IPDR202600000878,PRIMARY_SESSION,26,1
CDR202600082463,IPDR202600000881,ADDITIONAL_SESSION,-52,1
CDR202600060798,IPDR202600000923,ADDITIONAL_SESSION,-1017,1
CDR202600057626,IPDR202600000957,PRIMARY_SESSION,-139,1
CDR202600038361,IPDR202600000961,ADDITIONAL_SESSION,-276,1
CDR202600080960,IPDR202600000965,PRIMARY_SESSION,-213,1
CDR202600053012,IPDR202600000968,PRIMARY_SESSION,846,1
CDR202600040509,IPDR202600000985,ADDITIONAL_SESSION,862,1
CDR202600028775,IPDR202600001032,PRIMARY_SESSION,-14,1
CDR202600037714,IPDR202600001048,PRIMARY_SESSION,11,1
CDR202600046910,IPDR202600001092,ADDITIONAL_SESSION,-115,1
CDR202600083227,IPDR202600001169,PRIMARY_SESSION,-318,1
CDR202600055074,IPDR202600001170,ADDITIONAL_SESSION,-577,1
CDR202600052507,IPDR202600001204,ADDITIONAL_SESSION,-521,1
CDR202600040402,IPDR202600001230,PRIMARY_SESSION,229,1
CDR202600006143,IPDR202600001231,PRIMARY_SESSION,-517,1
CDR202600003799,IPDR202600001267,ADDITIONAL_SESSION,810,1
CDR202600061215,IPDR202600001279,ADDITIONAL_SESSION,2,1
CDR202600018468,IPDR202600001283,ADDITIONAL_SESSION,17,1
CDR202600006786,IPDR202600001291,PRIMARY_SESSION,-738,1
CDR202600074756,IPDR202600001322,PRIMARY_SESSION,-65,1
CDR202600020411,IPDR202600001340,ADDITIONAL_SESSION,1130,1
CDR202600027804,IPDR202600001370,PRIMARY_SESSION,206,1
CDR202600037829,IPDR202600001371,PRIMARY_SESSION,-8,1
CDR202600070457,IPDR202600001384,ADDITIONAL_SESSION,-160,1
CDR202600073067,IPDR202600001418,ADDITIONAL_SESSION,984,1
CDR202600061473,IPDR202600001446,PRIMARY_SESSION,-500,1
CDR202600075201,IPDR202600001451,ADDITIONAL_SESSION,163,1
CDR202600028625,IPDR202600001467,PRIMARY_SESSION,-586,1
CDR202600015152,IPDR202600001496,PRIMARY_SESSION,133,1
CDR202600056676,IPDR202600001509,ADDITIONAL_SESSION,-34,1
CDR202600042810,IPDR202600001528,PRIMARY_SESSION,688,1
CDR202600011186,IPDR202600001543,ADDITIONAL_SESSION,214,1
CDR202600002419,IPDR202600001563,PRIMARY_SESSION,-46,1
CDR202600041906,IPDR202600001566,ADDITIONAL_SESSION,-1046,1
CDR202600017360,IPDR202600001585,ADDITIONAL_SESSION,642,1
CDR202600047020,IPDR202600001588,PRIMARY_SESSION,281,1
CDR202600022073,IPDR202600001610,ADDITIONAL_SESSION,-568,1
CDR202600007428,IPDR202600001627,PRIMARY_SESSION,-129,1
CDR202600078733,IPDR202600001706,PRIMARY_SESSION,-18,1
CDR202600045732,IPDR202600001714,PRIMARY_SESSION,696,1
CDR202600028687,IPDR202600001752,ADDITIONAL_SESSION,498,1
CDR202600066662,IPDR202600001757,PRIMARY_SESSION,-322,1
CDR202600049305,IPDR202600001778,PRIMARY_SESSION,-331,1
CDR202600048959,IPDR202600001780,ADDITIONAL_SESSION,426,1
CDR202600041054,IPDR202600001781,PRIMARY_SESSION,137,1
CDR202600004169,IPDR202600001787,PRIMARY_SESSION,17,1
CDR202600033479,IPDR202600001789,ADDITIONAL_SESSION,10,1
CDR202600084012,IPDR202600001790,ADDITIONAL_SESSION,147,1
CDR202600037713,IPDR202600001795,PRIMARY_SESSION,-306,1
CDR202600027588,IPDR202600001816,PRIMARY_SESSION,-269,1
CDR202600056194,IPDR202600001875,PRIMARY_SESSION,1163,1
CDR202600053431,IPDR202600001930,PRIMARY_SESSION,-657,1
CDR202600089385,IPDR202600001931,PRIMARY_SESSION,27,1
CDR202600057280,IPDR202600001941,ADDITIONAL_SESSION,-59,1
CDR202600000760,IPDR202600001953,ADDITIONAL_SESSION,-287,1
CDR202600030542,IPDR202600001974,ADDITIONAL_SESSION,-91,1
CDR202600087139,IPDR202600001988,ADDITIONAL_SESSION,109,1
CDR202600032799,IPDR202600002002,PRIMARY_SESSION,-535,1
CDR202600040387,IPDR202600002003,PRIMARY_SESSION,258,1
CDR202600083574,IPDR202600002012,PRIMARY_SESSION,145,1
CDR202600073694,IPDR202600002017,ADDITIONAL_SESSION,-20,1
CDR202600012166,IPDR202600002018,ADDITIONAL_SESSION,-40,1
CDR202600015220,IPDR202600002036,PRIMARY_SESSION,-34,1
CDR202600005167,IPDR202600002095,ADDITIONAL_SESSION,880,1
CDR202600048175,IPDR202600002096,PRIMARY_SESSION,-207,1
CDR202600025348,IPDR202600002098,ADDITIONAL_SESSION,12,1
CDR202600044437,IPDR202600002104,ADDITIONAL_SESSION,1381,1
CDR202600009711,IPDR202600002110,PRIMARY_SESSION,524,1
CDR202600035364,IPDR202600002111,ADDITIONAL_SESSION,-82,1
CDR202600002662,IPDR202600002157,PRIMARY_SESSION,-44,1
CDR202600043240,IPDR202600002182,PRIMARY_SESSION,-742,1
CDR202600051534,IPDR202600002225,PRIMARY_SESSION,1110,1
CDR202600079779,IPDR202600002360,ADDITIONAL_SESSION,-302,1
CDR202600018721,IPDR202600002369,PRIMARY_SESSION,54,1
CDR202600027928,IPDR202600002389,PRIMARY_SESSION,877,1
CDR202600043835,IPDR202600002408,PRIMARY_SESSION,-137,1
CDR202600032056,IPDR202600002417,PRIMARY_SESSION,844,1
CDR202600054377,IPDR202600002424,PRIMARY_SESSION,-36,1
CDR202600016837,IPDR202600002433,PRIMARY_SESSION,-298,1
CDR202600003524,IPDR202600002450,PRIMARY_SESSION,-58,1
CDR202600083509,IPDR202600002451,ADDITIONAL_SESSION,1349,1
CDR202600077637,IPDR202600002461,PRIMARY_SESSION,-265,1
CDR202600045732,IPDR202600002462,ADDITIONAL_SESSION,107,1
CDR202600047420,IPDR202600002481,PRIMARY_SESSION,-267,1
CDR202600002200,IPDR202600002487,PRIMARY_SESSION,365,1
CDR202600073344,IPDR202600002500,ADDITIONAL_SESSION,1688,1
CDR202600083338,IPDR202600002515,PRIMARY_SESSION,136,1
CDR202600040625,IPDR202600002518,PRIMARY_SESSION,-292,1
CDR202600088949,IPDR202600002522,PRIMARY_SESSION,13,1
CDR202600036389,IPDR202600002542,PRIMARY_SESSION,78,1
CDR202600010356,IPDR202600002551,PRIMARY_SESSION,54,1
CDR202600001877,IPDR202600002583,PRIMARY_SESSION,-73,1
CDR202600007296,IPDR202600002603,PRIMARY_SESSION,-47,1
CDR202600004116,IPDR202600002667,ADDITIONAL_SESSION,-229,1
CDR202600051399,IPDR202600002678,ADDITIONAL_SESSION,219,1
CDR202600016696,IPDR202600002690,ADDITIONAL_SESSION,-90,1
CDR202600072674,IPDR202600002704,PRIMARY_SESSION,882,1
CDR202600033821,IPDR202600002775,PRIMARY_SESSION,300,1
CDR202600043044,IPDR202600002780,PRIMARY_SESSION,222,1
CDR202600053563,IPDR202600002784,PRIMARY_SESSION,10,1
CDR202600063303,IPDR202600002804,ADDITIONAL_SESSION,1511,1
CDR202600088812,IPDR202600002816,ADDITIONAL_SESSION,-494,1
CDR202600032201,IPDR202600002857,PRIMARY_SESSION,-356,1
CDR202600013794,IPDR202600003005,ADDITIONAL_SESSION,41,1
CDR202600005374,IPDR202600003014,ADDITIONAL_SESSION,402,1
CDR202600020614,IPDR202600003025,PRIMARY_SESSION,-68,1
CDR202600074612,IPDR202600003027,ADDITIONAL_SESSION,-245,1
CDR202600041083,IPDR202600003035,ADDITIONAL_SESSION,-543,1
CDR202600023852,IPDR202600003063,ADDITIONAL_SESSION,-43,1
CDR202600040973,IPDR202600003068,ADDITIONAL_SESSION,69,1
CDR202600058157,IPDR202600003093,PRIMARY_SESSION,-146,1
CDR202600000772,IPDR202600003102,ADDITIONAL_SESSION,-1332,1
CDR202600006155,IPDR202600003137,PRIMARY_SESSION,-1,1
CDR202600069820,IPDR202600003151,PRIMARY_SESSION,-14,1
CDR202600083502,IPDR202600003157,ADDITIONAL_SESSION,48,1
CDR202600089240,IPDR202600003163,ADDITIONAL_SESSION,72,1
CDR202600001081,IPDR202600003177,PRIMARY_SESSION,-37,1
CDR202600027810,IPDR202600003183,ADDITIONAL_SESSION,215,1
CDR202600059824,IPDR202600003195,PRIMARY_SESSION,-517,1
CDR202600080281,IPDR202600003215,PRIMARY_SESSION,127,1
CDR202600036119,IPDR202600003222,ADDITIONAL_SESSION,54,1
CDR202600031321,IPDR202600003266,PRIMARY_SESSION,765,1
CDR202600089837,IPDR202600003307,ADDITIONAL_SESSION,-36,1
CDR202600081653,IPDR202600003327,PRIMARY_SESSION,651,1
CDR202600010846,IPDR202600003391,PRIMARY_SESSION,-328,1
CDR202600002256,IPDR202600003413,ADDITIONAL_SESSION,-442,1
CDR202600081892,IPDR202600003421,PRIMARY_SESSION,-1462,1
CDR202600040427,IPDR202600003436,ADDITIONAL_SESSION,1199,1
CDR202600036755,IPDR202600003441,ADDITIONAL_SESSION,-1346,1
CDR202600073482,IPDR202600003445,ADDITIONAL_SESSION,853,1
CDR202600045769,IPDR202600003461,PRIMARY_SESSION,213,1
CDR202600016180,IPDR202600003491,ADDITIONAL_SESSION,-79,1
CDR202600023185,IPDR202600003494,ADDITIONAL_SESSION,475,1
CDR202600009918,IPDR202600003527,ADDITIONAL_SESSION,-258,1
CDR202600001149,IPDR202600003575,ADDITIONAL_SESSION,-11,1
CDR202600078543,IPDR202600003594,ADDITIONAL_SESSION,273,1
CDR202600015610,IPDR202600003617,ADDITIONAL_SESSION,70,1
CDR202600045569,IPDR202600003619,PRIMARY_SESSION,-145,1
CDR202600008058,IPDR202600003627,ADDITIONAL_SESSION,-210,1
CDR202600073266,IPDR202600003654,ADDITIONAL_SESSION,-453,1
CDR202600060190,IPDR202600003666,ADDITIONAL_SESSION,295,1
CDR202600029827,IPDR202600003675,PRIMARY_SESSION,-934,1
CDR202600044763,IPDR202600003723,PRIMARY_SESSION,404,1
CDR202600036538,IPDR202600003733,PRIMARY_SESSION,298,1
CDR202600054884,IPDR202600003771,PRIMARY_SESSION,-47,1
CDR202600054180,IPDR202600003779,ADDITIONAL_SESSION,26,1
CDR202600017008,IPDR202600003802,PRIMARY_SESSION,-274,1
CDR202600022157,IPDR202600003808,ADDITIONAL_SESSION,472,1
CDR202600007818,IPDR202600003816,PRIMARY_SESSION,139,1
CDR202600042568,IPDR202600003863,PRIMARY_SESSION,-3,1
CDR202600005031,IPDR202600003870,ADDITIONAL_SESSION,23,1
CDR202600071034,IPDR202600003896,PRIMARY_SESSION,321,1
CDR202600089715,IPDR202600003904,PRIMARY_SESSION,-1473,1
CDR202600045036,IPDR202600003926,PRIMARY_SESSION,502,1
CDR202600033168,IPDR202600003956,ADDITIONAL_SESSION,-95,1
CDR202600049050,IPDR202600003990,ADDITIONAL_SESSION,-156,1
CDR202600051469,IPDR202600003993,PRIMARY_SESSION,259,1
CDR202600084956,IPDR202600003995,PRIMARY_SESSION,50,1
CDR202600086549,IPDR202600004008,PRIMARY_SESSION,516,1
CDR202600076789,IPDR202600004041,ADDITIONAL_SESSION,-166,1
CDR202600002742,IPDR202600004049,PRIMARY_SESSION,-163,1
CDR202600035853,IPDR202600004056,PRIMARY_SESSION,29,1
CDR202600081777,IPDR202600004067,PRIMARY_SESSION,-133,1
CDR202600060661,IPDR202600004107,PRIMARY_SESSION,82,1
CDR202600046882,IPDR202600004119,PRIMARY_SESSION,1696,1
CDR202600039679,IPDR202600004127,PRIMARY_SESSION,183,1
CDR202600083253,IPDR202600004153,PRIMARY_SESSION,530,1
CDR202600076840,IPDR202600004175,ADDITIONAL_SESSION,-1507,1
CDR202600015506,IPDR202600004178,PRIMARY_SESSION,-848,1
CDR202600022226,IPDR202600004184,ADDITIONAL_SESSION,-238,1
CDR202600086731,IPDR202600004193,PRIMARY_SESSION,-226,1
CDR202600024915,IPDR202600004208,PRIMARY_SESSION,-66,1
CDR202600010186,IPDR202600004216,PRIMARY_SESSION,11,1
CDR202600087597,IPDR202600004240,PRIMARY_SESSION,924,1
CDR202600011203,IPDR202600004352,PRIMARY_SESSION,-129,1
CDR202600034612,IPDR202600004382,ADDITIONAL_SESSION,-18,1
CDR202600052089,IPDR202600004452,PRIMARY_SESSION,-31,1
CDR202600065738,IPDR202600004454,PRIMARY_SESSION,-299,1
CDR202600026042,IPDR202600004463,ADDITIONAL_SESSION,241,1
CDR202600076013,IPDR202600004485,PRIMARY_SESSION,68,1
CDR202600053621,IPDR202600004549,PRIMARY_SESSION,-226,1
CDR202600083214,IPDR202600004587,PRIMARY_SESSION,614,1
CDR202600016100,IPDR202600004592,PRIMARY_SESSION,-1556,1
CDR202600015060,IPDR202600004600,ADDITIONAL_SESSION,46,1
CDR202600014140,IPDR202600004602,ADDITIONAL_SESSION,-245,1
CDR202600049974,IPDR202600004619,PRIMARY_SESSION,64,1
CDR202600006117,IPDR202600004621,ADDITIONAL_SESSION,-12,1
CDR202600005985,IPDR202600004644,PRIMARY_SESSION,1170,1
CDR202600035301,IPDR202600004646,PRIMARY_SESSION,27,1
CDR202600038561,IPDR202600004664,PRIMARY_SESSION,294,1
CDR202600072666,IPDR202600004701,PRIMARY_SESSION,173,1
CDR202600064155,IPDR202600004704,ADDITIONAL_SESSION,-302,1
CDR202600006256,IPDR202600004743,PRIMARY_SESSION,-46,1
CDR202600021390,IPDR202600004749,PRIMARY_SESSION,-26,1
CDR202600062535,IPDR202600004766,PRIMARY_SESSION,-262,1
CDR202600012438,IPDR202600004769,PRIMARY_SESSION,2,1
CDR202600008687,IPDR202600004783,PRIMARY_SESSION,-1225,1
CDR202600009674,IPDR202600004791,PRIMARY_SESSION,626,1
CDR202600089343,IPDR202600004798,PRIMARY_SESSION,-4,1
CDR202600074325,IPDR202600004806,PRIMARY_SESSION,-726,1
CDR202600010871,IPDR202600004818,PRIMARY_SESSION,260,1
CDR202600082011,IPDR202600004826,PRIMARY_SESSION,-531,1
CDR202600008716,IPDR202600004827,PRIMARY_SESSION,806,1
CDR202600084855,IPDR202600004832,ADDITIONAL_SESSION,-168,1
CDR202600026140,IPDR202600004864,PRIMARY_SESSION,-380,1
CDR202600084956,IPDR202600004889,ADDITIONAL_SESSION,-40,1
CDR202600053470,IPDR202600004999,PRIMARY_SESSION,632,1
CDR202600059292,IPDR202600005043,PRIMARY_SESSION,644,1
CDR202600071290,IPDR202600005093,PRIMARY_SESSION,850,1
CDR202600050578,IPDR202600005102,PRIMARY_SESSION,888,1
CDR202600057631,IPDR202600005126,PRIMARY_SESSION,1742,1
CDR202600040329,IPDR202600005155,PRIMARY_SESSION,297,1
CDR202600085235,IPDR202600005163,PRIMARY_SESSION,762,1
CDR202600030312,IPDR202600005168,PRIMARY_SESSION,-10,1
CDR202600052337,IPDR202600005181,ADDITIONAL_SESSION,105,1
CDR202600052594,IPDR202600005212,PRIMARY_SESSION,98,1
CDR202600055708,IPDR202600005284,ADDITIONAL_SESSION,886,1
CDR202600070387,IPDR202600005287,PRIMARY_SESSION,-418,1
CDR202600025101,IPDR202600005319,ADDITIONAL_SESSION,327,1
CDR202600090028,IPDR202600005324,ADDITIONAL_SESSION,1770,1
CDR202600086378,IPDR202600005325,PRIMARY_SESSION,-839,1
CDR202600039647,IPDR202600005361,PRIMARY_SESSION,-55,1
CDR202600065387,IPDR202600005399,PRIMARY_SESSION,-223,1
CDR202600018773,IPDR202600005407,ADDITIONAL_SESSION,-41,1
CDR202600035310,IPDR202600005439,PRIMARY_SESSION,391,1
CDR202600048802,IPDR202600005456,PRIMARY_SESSION,-79,1
CDR202600076935,IPDR202600005466,ADDITIONAL_SESSION,-32,1
CDR202600013173,IPDR202600005473,PRIMARY_SESSION,414,1
CDR202600078558,IPDR202600005486,PRIMARY_SESSION,23,1
CDR202600004722,IPDR202600005508,PRIMARY_SESSION,-145,1
CDR202600079173,IPDR202600005509,ADDITIONAL_SESSION,-241,1
CDR202600010035,IPDR202600005538,ADDITIONAL_SESSION,-817,1
CDR202600059796,IPDR202600005541,PRIMARY_SESSION,-187,1
CDR202600001787,IPDR202600005546,PRIMARY_SESSION,597,1
CDR202600050738,IPDR202600005554,ADDITIONAL_SESSION,-15,1
CDR202600011129,IPDR202600005574,ADDITIONAL_SESSION,257,1
CDR202600063784,IPDR202600005616,PRIMARY_SESSION,-1534,1
CDR202600064388,IPDR202600005617,ADDITIONAL_SESSION,70,1
CDR202600015350,IPDR202600005618,PRIMARY_SESSION,2,1
CDR202600047425,IPDR202600005629,ADDITIONAL_SESSION,-213,1
CDR202600026319,IPDR202600005636,PRIMARY_SESSION,11,1
CDR202600059932,IPDR202600005673,PRIMARY_SESSION,912,1
CDR202600024253,IPDR202600005690,PRIMARY_SESSION,24,1
CDR202600044015,IPDR202600005742,PRIMARY_SESSION,-55,1
CDR202600042386,IPDR202600005826,ADDITIONAL_SESSION,-29,1
CDR202600063749,IPDR202600005828,PRIMARY_SESSION,46,1
CDR202600020011,IPDR202600005894,ADDITIONAL_SESSION,-277,1
CDR202600014759,IPDR202600005898,ADDITIONAL_SESSION,1564,1
CDR202600024332,IPDR202600005903,ADDITIONAL_SESSION,7,1
CDR202600077648,IPDR202600005917,PRIMARY_SESSION,-1168,1
CDR202600066157,IPDR202600005929,ADDITIONAL_SESSION,-12,1
CDR202600053377,IPDR202600005935,PRIMARY_SESSION,-48,1
CDR202600008646,IPDR202600005946,ADDITIONAL_SESSION,115,1
CDR202600008348,IPDR202600005951,PRIMARY_SESSION,279,1
CDR202600040382,IPDR202600006013,ADDITIONAL_SESSION,13,1
CDR202600066875,IPDR202600006016,PRIMARY_SESSION,107,1
CDR202600015506,IPDR202600006074,ADDITIONAL_SESSION,33,1
CDR202600084170,IPDR202600006107,ADDITIONAL_SESSION,247,1
CDR202600006155,IPDR202600006146,ADDITIONAL_SESSION,-1415,1
CDR202600043235,IPDR202600006161,PRIMARY_SESSION,276,1
CDR202600078305,IPDR202600006172,ADDITIONAL_SESSION,-624,1
CDR202600071040,IPDR202600006196,PRIMARY_SESSION,-532,1
CDR202600020534,IPDR202600006203,ADDITIONAL_SESSION,-1385,1
CDR202600027810,IPDR202600006210,PRIMARY_SESSION,-347,1
CDR202600016697,IPDR202600006219,PRIMARY_SESSION,202,1
CDR202600000655,IPDR202600006222,ADDITIONAL_SESSION,239,1
CDR202600089385,IPDR202600006241,ADDITIONAL_SESSION,-152,1
CDR202600066834,IPDR202600006246,PRIMARY_SESSION,-139,1
CDR202600021460,IPDR202600006249,PRIMARY_SESSION,795,1
CDR202600028905,IPDR202600006262,ADDITIONAL_SESSION,-29,1
CDR202600039983,IPDR202600006281,PRIMARY_SESSION,-43,1
CDR202600077278,IPDR202600006315,PRIMARY_SESSION,43,1
CDR202600053756,IPDR202600006342,PRIMARY_SESSION,364,1
CDR202600084233,IPDR202600006367,ADDITIONAL_SESSION,271,1
CDR202600066444,IPDR202600006422,ADDITIONAL_SESSION,85,1
CDR202600051122,IPDR202600006446,PRIMARY_SESSION,39,1
CDR202600025620,IPDR202600006471,PRIMARY_SESSION,790,1
CDR202600081391,IPDR202600006488,PRIMARY_SESSION,-516,1
CDR202600063063,IPDR202600006502,ADDITIONAL_SESSION,90,1
CDR202600047376,IPDR202600006552,ADDITIONAL_SESSION,1461,1
CDR202600024557,IPDR202600006557,PRIMARY_SESSION,426,1
CDR202600035161,IPDR202600006600,PRIMARY_SESSION,637,1
CDR202600045134,IPDR202600006619,ADDITIONAL_SESSION,636,1
CDR202600086999,IPDR202600006623,ADDITIONAL_SESSION,597,1
CDR202600021672,IPDR202600006629,PRIMARY_SESSION,1022,1
CDR202600071176,IPDR202600006682,PRIMARY_SESSION,132,1
CDR202600002376,IPDR202600006792,PRIMARY_SESSION,-739,1
CDR202600035935,IPDR202600006805,PRIMARY_SESSION,437,1
CDR202600084284,IPDR202600006812,PRIMARY_SESSION,508,1
CDR202600044282,IPDR202600006820,PRIMARY_SESSION,-77,1
CDR202600076872,IPDR202600006832,PRIMARY_SESSION,-54,1
CDR202600078543,IPDR202600006846,PRIMARY_SESSION,-162,1
CDR202600066517,IPDR202600006895,PRIMARY_SESSION,1741,1
CDR202600068575,IPDR202600006918,PRIMARY_SESSION,293,1
CDR202600062682,IPDR202600006923,ADDITIONAL_SESSION,811,1
CDR202600012980,IPDR202600006932,ADDITIONAL_SESSION,-103,1
CDR202600049275,IPDR202600006936,ADDITIONAL_SESSION,622,1
CDR202600051831,IPDR202600006942,PRIMARY_SESSION,-751,1
CDR202600080212,IPDR202600006962,PRIMARY_SESSION,-864,1
CDR202600056027,IPDR202600006976,PRIMARY_SESSION,23,1
CDR202600008025,IPDR202600007041,PRIMARY_SESSION,990,1
CDR202600034612,IPDR202600007051,ADDITIONAL_SESSION,-15,1
CDR202600058491,IPDR202600007110,PRIMARY_SESSION,-1003,1
CDR202600057659,IPDR202600007121,ADDITIONAL_SESSION,362,1
CDR202600087084,IPDR202600007148,PRIMARY_SESSION,-140,1
CDR202600046021,IPDR202600007159,ADDITIONAL_SESSION,-28,1
CDR202600054059,IPDR202600007194,PRIMARY_SESSION,-348,1
CDR202600029428,IPDR202600007197,ADDITIONAL_SESSION,716,1
CDR202600029200,IPDR202600007227,PRIMARY_SESSION,14,1
CDR202600051232,IPDR202600007228,PRIMARY_SESSION,25,1
CDR202600066326,IPDR202600007246,PRIMARY_SESSION,573,1
CDR202600069307,IPDR202600007247,ADDITIONAL_SESSION,-783,1
CDR202600006607,IPDR202600007293,PRIMARY_SESSION,14,1
CDR202600038422,IPDR202600007304,PRIMARY_SESSION,182,1
CDR202600081056,IPDR202600007316,PRIMARY_SESSION,275,1
CDR202600051454,IPDR202600007329,PRIMARY_SESSION,-947,1
CDR202600082538,IPDR202600007360,PRIMARY_SESSION,-347,1
CDR202600041055,IPDR202600007372,ADDITIONAL_SESSION,-737,1
CDR202600033234,IPDR202600007374,PRIMARY_SESSION,131,1
CDR202600069254,IPDR202600007423,PRIMARY_SESSION,457,1
CDR202600011340,IPDR202600007552,PRIMARY_SESSION,-255,1
CDR202600072535,IPDR202600007554,PRIMARY_SESSION,-228,1
CDR202600071812,IPDR202600007559,PRIMARY_SESSION,-17,1
CDR202600048452,IPDR202600007561,ADDITIONAL_SESSION,-1255,1
CDR202600030279,IPDR202600007627,ADDITIONAL_SESSION,-755,1
CDR202600077274,IPDR202600007636,ADDITIONAL_SESSION,346,1
CDR202600078120,IPDR202600007673,PRIMARY_SESSION,51,1
CDR202600008794,IPDR202600007691,ADDITIONAL_SESSION,-224,1
CDR202600068601,IPDR202600007753,ADDITIONAL_SESSION,-670,1
CDR202600010635,IPDR202600007756,PRIMARY_SESSION,220,1
CDR202600058069,IPDR202600007766,ADDITIONAL_SESSION,-15,1
CDR202600061681,IPDR202600007769,ADDITIONAL_SESSION,-1481,1
CDR202600064706,IPDR202600007797,ADDITIONAL_SESSION,-28,1
CDR202600009416,IPDR202600007835,ADDITIONAL_SESSION,-899,1
CDR202600050191,IPDR202600007854,ADDITIONAL_SESSION,-164,1
CDR202600040248,IPDR202600007869,ADDITIONAL_SESSION,658,1
CDR202600007674,IPDR202600007871,ADDITIONAL_SESSION,54,1
CDR202600030465,IPDR202600007893,ADDITIONAL_SESSION,-284,1
CDR202600036047,IPDR202600007904,ADDITIONAL_SESSION,1278,1
CDR202600050275,IPDR202600007926,PRIMARY_SESSION,-1290,1
CDR202600064208,IPDR202600007933,PRIMARY_SESSION,-76,1
CDR202600040625,IPDR202600007950,ADDITIONAL_SESSION,192,1
CDR202600082116,IPDR202600007967,ADDITIONAL_SESSION,-47,1
CDR202600055043,IPDR202600008011,ADDITIONAL_SESSION,-32,1
CDR202600028487,IPDR202600008026,ADDITIONAL_SESSION,-904,1
CDR202600029391,IPDR202600008037,PRIMARY_SESSION,-644,1
CDR202600015387,IPDR202600008051,PRIMARY_SESSION,41,1
CDR202600065338,IPDR202600008055,ADDITIONAL_SESSION,-52,1
CDR202600057992,IPDR202600008063,ADDITIONAL_SESSION,-433,1
CDR202600060389,IPDR202600008124,ADDITIONAL_SESSION,-263,1
CDR202600089849,IPDR202600008190,PRIMARY_SESSION,-836,1
CDR202600013941,IPDR202600008244,ADDITIONAL_SESSION,-479,1
CDR202600011194,IPDR202600008247,PRIMARY_SESSION,310,1
CDR202600023562,IPDR202600008265,ADDITIONAL_SESSION,6,1
CDR202600021841,IPDR202600008268,PRIMARY_SESSION,49,1
CDR202600007622,IPDR202600008271,PRIMARY_SESSION,165,1
